1.060025848806882e+18 4.176875670546783e-30
1.191103133283007e+18 2.931668672181056e-30
1.338388753173757e+18 2.382172662061620e-30
1.503886946955410e+18 2.038781650864088e-30
1.689849786812457e+18 1.382062447292430e-30
1.898807824465263e+18 1.091640844150342e-30
2.133604526501411e+18 9.185122877880421e-31
2.397434967801077e+18 5.922264478897992e-31
2.693889309590172e+18 4.519717646680218e-31
3.027001653763462e+18 3.217302754414659e-31
3.401304938279252e+18 2.640260500624962e-31
3.821892620633119e+18 1.608385916128912e-31
4.294487988789275e+18 1.369351677471443e-31
4.825522042741278e+18 9.260558497854067e-32
5.422221006501588e+18 5.825875324921107e-32
6.092704661368677e+18 4.877270925677072e-32
6.846096838574658e+18 3.178677702410593e-32
7.692649574879142e+18 1.827787461484678e-32
8.643882620598268e+18 1.428411431369615e-32
9.712740198471170e+18 9.547525122337598e-33
1.091376714651273e+19 5.537436144096306e-33
1.226330684177563e+19 3.656281994865073e-33
1.377972359833557e+19 2.408936622267635e-33
1.548365256585498e+19 1.517640622644245e-33
1.739828052930364e+19 8.954796477623273e-34
1.954966143091260e+19 4.908925133552652e-34
2.196707090793234e+19 2.748618779645673e-34
2.468340467068649e+19 1.503023624746175e-34
2.773562614198413e+19 8.064623415235800e-35
3.116526944929430e+19 4.006147678791493e-35
3.501900461431709e+19 1.894233236193691e-35
3.934927263095847e+19 8.249915230605413e-36
4.421499907374487e+19 3.162092773380530e-36
4.968239594734385e+19 1.145705298598482e-36
5.582586268862695e+19 3.402825591243708e-37
6.272899858196243e+19 7.609218637249573e-38
7.048574036451899e+19 1.541477328250151e-38
7.920164050192548e+19 2.063306821638663e-39
8.899530352885229e+19 1.878182371597653e-40
9.999999999999995e+19 1.374847220124777e-41
