1.060025848806882e+18 3.837054236250515e-30 2.346366087221356e-30 1.386812423420503e-30 8.224804317861271e-31 5.054409865847705e-31 3.275476460428811e-31 2.259202721308581e-31 1.649120971396133e-31 1.256310568471103e-31 9.854106246360118e-32 7.878570627941059e-32 6.377920738995704e-32 5.208340732405984e-32 4.285920494292502e-32 3.556851272939991e-32 2.981422064222539e-32 2.526990515196837e-32 2.165606774299065e-32 1.873982752676170e-32 1.633739086674307e-32 1.431242960093809e-32 1.256903061022528e-32 1.104350751554778e-32 9.695734437045008e-33 8.500273920100855e-33 7.440836092764466e-33 6.505918361730643e-33 5.686073418029584e-33 4.972375998875800e-33 4.355822823974877e-33 3.827083552308540e-33 3.376629798373260e-33 2.995001140133922e-33 2.673056524462467e-33 2.402184027081186e-33 2.174487743437438e-33 1.982886405639737e-33 1.821226423625193e-33 1.684026484822267e-33 1.566684315875434e-33 1.465320794454283e-33 1.376780359164795e-33 1.298448664405908e-33 1.228218785571535e-33 1.164427548475101e-33 1.105769870419004e-33 1.051221422866919e-33 1.000013393215227e-33 9.515222788531076e-34 9.053041414222819e-34 8.610345098361797e-34 8.184515112526549e-34 7.774502370739902e-34 7.378989649020608e-34 6.997024097921970e-34 6.628073421523952e-34 6.271799366535783e-34 5.927929737014559e-34 5.596562930638159e-34 5.277911769010229e-34 4.971559910939117e-34 4.677436103425672e-34 4.395438463015228e-34 4.125417990187230e-34 3.867033851697948e-34 3.619708164046146e-34 3.384427785468745e-34 3.160172710431011e-34 2.946667338228336e-34 2.743621705598212e-34 2.550741859526622e-34 2.367732716389281e-34 2.194099310595237e-34 2.028393244045873e-34 1.873590840660875e-34 1.727407036554935e-34 1.589565535608056e-34 1.459793172589069e-34 1.337815951024113e-34 1.223356718793587e-34 1.116149217193398e-34 1.015714477755904e-34 9.196404164954807e-35 8.334163560913170e-35 7.534472840588396e-35 6.794905113718657e-35 6.112993859085432e-35 5.486255444638027e-35 4.912218242211790e-35 4.388418874998587e-35 3.912277937328527e-35 3.480964700870534e-35 3.026424316027002e-35 2.681058053554845e-35 2.371214236414364e-35 2.091722601266314e-35 1.839941964736921e-35 1.613468828341277e-35 1.410230779424286e-35 1.228604604467915e-35 1.067582625049564e-35 9.269807894195211e-36 8.075894359343625e-36 2.870482095211332e-36 4.814239163315909e-38 4.311919335889759e-38 3.798786495124000e-38 3.284728052322114e-38 2.781152510329019e-38 2.300100284829570e-38 1.852534908461606e-38 1.445653329559602e-38 1.079525554281083e-38 7.443420974082426e-39 4.206779063590607e-39 1.091451514666550e-39
1.191103133283007e+18 2.545112961035647e-30 1.380204356880720e-30 7.942095084053432e-31 5.063813740292350e-31 3.516269194003535e-31 2.572131735083233e-31 1.929670485747810e-31 1.471095622218097e-31 1.136816521413044e-31 8.898267666821396e-32 7.057018960888910e-32 5.675165351621563e-32 4.629831184860408e-32 3.829721237512355e-32 3.207436839001137e-32 2.714077898726123e-32 2.315254577029007e-32 1.987498394627875e-32 1.714943652511229e-32 1.486775445853588e-32 1.295313185962278e-32 1.134646858039756e-32 9.998575220218743e-33 8.867062260753013e-33 7.914288293708552e-33 7.107222151563147e-33 6.417573528490886e-33 5.821660544413317e-33 5.300105910074408e-33 4.837793241567047e-33 4.423017903756102e-33 4.046999620075724e-33 3.703382502443354e-33 3.387665710114890e-33 3.096517216327917e-33 2.827658694967471e-33 2.579360373564469e-33 2.350462715051010e-33 2.139784549192676e-33 1.946385321766343e-33 1.769345763011625e-33 1.607815579154240e-33 1.460934672759161e-33 1.327741666187615e-33 1.207297020182694e-33 1.098668605927675e-33 1.000972498461483e-33 9.133032064876526e-34 8.347458130498082e-34 7.644492822810401e-34 7.016118631777450e-34 6.454652708563150e-34 5.953583068965987e-34 5.506068971422563e-34 5.105886190683281e-34 4.747492608100911e-34 4.425840068620534e-34 4.136106480417643e-34 3.874412969529521e-34 3.638152612015452e-34 3.423086160385084e-34 3.226356227193303e-34 3.045476945956946e-34 2.878313036492014e-34 2.722893520506551e-34 2.577110769875578e-34 2.440812456277867e-34 2.311822251047267e-34 2.189108522677771e-34 2.071819717255160e-34 1.959265431699053e-34 1.850883986931397e-34 1.745856609583648e-34 1.641900826898719e-34 1.544053507464496e-34 1.449006286253138e-34 1.356671003073350e-34 1.267023670923373e-34 1.180091759673704e-34 1.095936386006007e-34 1.014632582059331e-34 9.359553589010729e-35 8.575300769036330e-35 7.859441247016960e-35 7.174835632366931e-35 6.522521660716959e-35 5.903414183720366e-35 5.318302196632047e-35 4.767857063241628e-35 4.252654470495991e-35 3.773274947989309e-35 3.331087734633215e-35 2.711653061022706e-35 2.359952673323379e-35 2.044739332271182e-35 1.757370891553241e-35 1.496794775845193e-35 1.261843477626870e-35 1.051342656177828e-35 8.642833469463110e-36 7.001517299651028e-36 5.597332272878523e-36 4.480202890793457e-36 1.518777806507723e-36 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.338388753173757e+18 1.855051896147222e-30 1.161250774462506e-30 6.971436859702068e-31 4.401682906006070e-31 2.884734339174806e-31 1.970031190922340e-31 1.413846072825258e-31 1.059459864981442e-31 8.198981834975020e-32 6.506528936611651e-32 5.272435486569586e-32 4.345616992041238e-32 3.627738646563216e-32 3.055249275361846e-32 2.587874520426765e-32 2.200382585511969e-32 1.876579087639301e-32 1.605245770342733e-32 1.377810031146861e-32 1.187101728803104e-32 1.026871675648710e-32 8.917248231133708e-33 7.770846412298803e-33 6.791931567950342e-33 5.950438588622258e-33 5.222912899627002e-33 4.591765877246160e-33 4.042888222772141e-33 3.565287934920221e-33 3.150172239235801e-33 2.789986463338361e-33 2.478124476336747e-33 2.208794005477690e-33 1.976783158875471e-33 1.777161150492870e-33 1.605515836868485e-33 1.457769867968840e-33 1.330476270451388e-33 1.220381233298750e-33 1.124700635829377e-33 1.041016600566351e-33 9.673150394672776e-34 9.018626423177706e-34 8.431995779154386e-34 7.901243366326760e-34 7.416356514876966e-34 6.970055418113417e-34 6.556608678888646e-34 6.170285821284156e-34 5.807173852867359e-34 5.464288842040699e-34 5.138985818221712e-34 4.830366322197468e-34 4.536802065386904e-34 4.257020954131402e-34 3.990277097327046e-34 3.736035222694499e-34 3.493587165703598e-34 3.262545979458878e-34 3.043459747835185e-34 2.835211787625489e-34 2.637498225822476e-34 2.450021313898859e-34 2.272498382145060e-34 2.104478510553987e-34 1.945287732172868e-34 1.796218976325713e-34 1.655787866432434e-34 1.523687217382218e-34 1.399615327826446e-34 1.283291275231843e-34 1.174471148356310e-34 1.072596071316243e-34 9.754060800145543e-35 8.880326805032176e-35 8.069498577275640e-35 7.319186393293462e-35 6.627062766296940e-35 5.990797489227625e-35 5.407931924945348e-35 4.875715681949841e-35 4.386171482593585e-35 3.894612089551822e-35 3.507211353250202e-35 3.155685938019984e-35 2.836878868354070e-35 2.547627624866562e-35 2.284881475385739e-35 2.045842720094470e-35 1.828180135181985e-35 1.630552933793095e-35 1.454301430425756e-35 3.948148565786555e-36 3.307463222307519e-36 2.969139817723206e-36 2.609306473919673e-36 2.232588080521042e-36 1.845200278258934e-36 1.455034638734582e-36 1.071699161315630e-36 7.069041808489374e-37 3.770102431791282e-37 1.147866620079999e-37 2.827011345680405e-39 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.503886946955410e+18 1.382265800598000e-30 9.313813773292564e-31 5.976137492443779e-31 3.868574739568660e-31 2.570099776201830e-31 1.764217985571536e-31 1.256449208063569e-31 9.281903335465349e-32 7.068989746164132e-32 5.500818853213789e-32 4.341463972824814e-32 3.461296274227814e-32 2.784315058880029e-32 2.260820666410596e-32 1.854832404340371e-32 1.538814036781919e-32 1.291372180055765e-32 1.095923228608367e-32 9.397529150683120e-33 8.132961776190259e-33 7.094862192012774e-33 6.231651574622182e-33 5.505802770790970e-33 4.890006032237769e-33 4.363721682562146e-33 3.911152734008646e-33 3.519849078239650e-33 3.179450998602122e-33 2.881264375500193e-33 2.618505292499354e-33 2.385259261752226e-33 2.176579921725325e-33 1.988493326264014e-33 1.818152313883034e-33 1.662994288119137e-33 1.521146361015472e-33 1.391141593614311e-33 1.271973870081483e-33 1.162667099232907e-33 1.062481723731153e-33 9.707975670698665e-34 8.871285190905161e-34 8.109339923471164e-34 7.416956407517220e-34 6.789253171644075e-34 6.221000212890545e-34 5.707910691402628e-34 5.245966920900374e-34 4.830021017158312e-34 4.455681673107069e-34 4.118649934517179e-34 3.814253211569757e-34 3.540314572076449e-34 3.292921798709782e-34 3.068537678716879e-34 2.864286767310221e-34 2.677545599873176e-34 2.505516343074775e-34 2.346270958207893e-34 2.199247940790555e-34 2.061827237669498e-34 1.932665603649494e-34 1.810614709851735e-34 1.694719194864575e-34 1.584014547411978e-34 1.477186878911814e-34 1.376371500001685e-34 1.279315325478926e-34 1.185751328951835e-34 1.095512563583133e-34 1.008526528441841e-34 9.248041040969114e-35 8.438206176174459e-35 7.620349208897102e-35 6.897431155530178e-35 6.209606060087918e-35 5.558672032686483e-35 4.946462944998819e-35 4.374802676381072e-35 3.845575583225922e-35 3.361034619566495e-35 2.906771421596304e-35 2.345165673104666e-35 2.027820292116405e-35 1.745705943121481e-35 1.496554405546850e-35 1.277493830703959e-35 1.085404502659893e-35 9.173504237728184e-36 7.710983532518395e-36 6.460438496641433e-36 5.473426302086022e-36 1.746412656587682e-37 6.841206230935651e-39 6.673342747327043e-39 6.377878226546146e-39 5.919876252443741e-39 5.260759749974054e-39 4.366453929731772e-39 3.230412321654269e-39 1.930453629897900e-39 7.395672962863170e-40 1.296738604007043e-40 5.329082954674638e-42 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.689849786812457e+18 8.549779950410404e-31 5.693430635247845e-31 3.694154451853170e-31 2.429333867666759e-31 1.684266444054892e-31 1.230875550707733e-31 9.220049375553856e-32 6.956633450496759e-32 5.283018753849198e-32 4.065744901979631e-32 3.191198784249486e-32 2.561311824682210e-32 2.100056345077310e-32 1.753796221356828e-32 1.486583443564772e-32 1.274739264793513e-32 1.102629747308967e-32 9.598762979473793e-33 8.395627454577323e-33 7.369452445495752e-33 6.487018369961824e-33 5.723770797442587e-33 5.060796006568462e-33 4.483127293401784e-33 3.978229827620257e-33 3.535630028474451e-33 3.146800674222140e-33 2.804436334995721e-33 2.502534974871927e-33 2.236280002822085e-33 2.001368609419132e-33 1.794154703471327e-33 1.611557623245910e-33 1.450868818444719e-33 1.309513878768273e-33 1.185197623300204e-33 1.075715606849521e-33 9.795241146353722e-34 8.947026545891308e-34 8.196900809239594e-34 7.530897572830829e-34 6.937485081290036e-34 6.406346283392563e-34 5.927862255484345e-34 5.494339864403964e-34 5.098846684836816e-34 4.736532259342857e-34 4.404011764565639e-34 4.096432410421517e-34 3.810780982019833e-34 3.544484253199798e-34 3.294700328136585e-34 3.061428772424024e-34 2.842799465859481e-34 2.637271249020403e-34 2.443908146028464e-34 2.261931428431582e-34 2.090206836754964e-34 1.928502000241096e-34 1.778309254429910e-34 1.637478604908703e-34 1.505666517968572e-34 1.382563928148213e-34 1.267861368323923e-34 1.160789743752274e-34 1.059773478858175e-34 9.692132432846938e-35 8.856417845907842e-35 8.087175708688399e-35 7.380622638133252e-35 6.732550559666114e-35 6.138273929395158e-35 5.580984230215449e-35 4.983415295790167e-35 4.542293476610515e-35 4.133009589012163e-35 3.751774077546809e-35 3.395296442451617e-35 3.060918982434406e-35 2.746686971974054e-35 2.451453814524970e-35 2.097256598707004e-35 1.050392375237601e-35 9.234104182681525e-36 7.933787227125286e-36 6.625262443226708e-36 5.333360606679265e-36 4.084191328478605e-36 2.904216306025264e-36 1.821967644042015e-36 8.785926054066396e-37 1.798537526337626e-37 1.269337202314175e-42 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.898807824465263e+18 5.980120714089127e-31 4.022268556225321e-31 2.643361920235364e-31 1.843187413946968e-31 1.320680445836204e-31 9.589001491126336e-32 7.140386936620744e-32 5.509265982406474e-32 4.394756312528670e-32 3.589337795316102e-32 2.973097414713748e-32 2.482728179031933e-32 2.084316779824164e-32 1.757317674131657e-32 1.487420354276566e-32 1.263719758253545e-32 1.077604634928895e-32 9.222057276374828e-33 7.920347861344236e-33 6.826739536756059e-33 5.905355375027024e-33 5.126915543255759e-33 4.467273425195711e-33 3.906790147198347e-33 3.429155201140827e-33 3.020869836698014e-33 2.670979870895536e-33 2.370274914220802e-33 2.110888748441095e-33 1.886621228923883e-33 1.692075134435578e-33 1.522580628900846e-33 1.374318047409082e-33 1.244095880397518e-33 1.129121349621641e-33 1.027127166876313e-33 9.361247730068824e-34 8.547548244313835e-34 7.815754739147955e-34 7.155083765938641e-34 6.556298291848356e-34 6.012584440384033e-34 5.517962153405766e-34 5.066334703524794e-34 4.653392695480588e-34 4.274867935467909e-34 3.927490620549528e-34 3.609014230064429e-34 3.315580570244335e-34 3.044695302796511e-34 2.794180759272338e-34 2.561611612959036e-34 2.346493719243667e-34 2.146659822631623e-34 1.960293059239764e-34 1.786192950950163e-34 1.623355703858516e-34 1.469733546028636e-34 1.324833136789193e-34 1.191749424542740e-34 1.067041097956172e-34 9.504071946501666e-35 8.416183196694548e-35 7.404736071109150e-35 6.462355692694387e-35 5.566809100901926e-35 4.798427233735857e-35 4.102571423385833e-35 3.478232739252415e-35 2.923601848172693e-35 2.435950414425821e-35 2.011949007253489e-35 1.604185003839525e-35 9.405337341566375e-36 7.539148249217764e-36 5.974284429506510e-36 4.662389325692525e-36 3.559028593223873e-36 2.628278187349704e-36 1.845237233706715e-36 1.201145380700401e-36 7.473452651352505e-37 6.322516604670061e-37 5.971113911671799e-37 5.526310745438141e-37 4.980943217321540e-37 4.332379484368628e-37 3.585884833545010e-37 2.758587695292718e-37 1.882639441282232e-37 1.007439646260609e-37 2.387341839511638e-38 2.264731453143942e-43 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.133604526501411e+18 4.354579791789495e-31 3.355172641593116e-31 2.388121066910570e-31 1.687255638959398e-31 1.206189862269754e-31 8.745867715987874e-32 6.414343472546540e-32 4.747211918645287e-32 3.546820551710678e-32 2.682256506711063e-32 2.059896832112200e-32 1.610617914470146e-32 1.283569604020434e-32 1.042086469294108e-32 8.605285712415677e-33 7.211699122397163e-33 6.119399191408158e-33 5.245726305909902e-33 4.533909176749663e-33 3.944491435054141e-33 3.449342219904733e-33 3.028630277806906e-33 2.667783617762644e-33 2.356489680655323e-33 2.086748985658322e-33 1.852159101901392e-33 1.647872757417417e-33 1.469584748324924e-33 1.313677732635182e-33 1.177390431473139e-33 1.057981005355935e-33 9.530126864032723e-34 8.604595541988968e-34 7.789293829251409e-34 7.067877411621236e-34 6.427867085933143e-34 5.858529587732795e-34 5.351949536547952e-34 4.899753414846750e-34 4.495331620701149e-34 4.132923464184754e-34 3.807735099482437e-34 3.515125644712106e-34 3.250747322115814e-34 3.011023326578723e-34 2.792077089607475e-34 2.592000339749916e-34 2.409592131022799e-34 2.241400912984274e-34 2.085625124898627e-34 1.940665006769846e-34 1.803927079151036e-34 1.677624701323834e-34 1.559945479037603e-34 1.449331376754107e-34 1.345276270799638e-34 1.247415746763857e-34 1.153471314484193e-34 1.063105434366838e-34 9.823540843794526e-35 9.059711877338516e-35 8.337933679329123e-35 7.657144263192736e-35 7.016690733684390e-35 6.397546549839342e-35 5.737495226554380e-35 5.229019868377677e-35 4.743236657464975e-35 4.278301829913486e-35 3.832823473978996e-35 3.406088522976068e-35 2.998208074527651e-35 2.499236297418865e-35 1.216903794770782e-35 1.014992527775458e-35 8.228018438926100e-36 6.437756829395219e-36 4.804190398253547e-36 3.341268071834984e-36 2.056873656297497e-36 9.687603309492628e-37 1.764307902902652e-37 5.217972802172955e-39 5.137546410014428e-39 4.949545917985476e-39 4.618170242265061e-39 4.101678555188796e-39 3.360839255359127e-39 2.386863537571882e-39 1.276535327173771e-39 3.685257789460449e-40 5.749332872091650e-41 7.339965218231836e-46 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.397434967801077e+18 2.804349655983337e-31 2.142849665027604e-31 1.474007047059041e-31 9.941538434975199e-32 6.890000768699188e-32 5.035197869481146e-32 3.888802801982512e-32 3.120538388674474e-32 2.549165024670838e-32 2.090890626681333e-32 1.711698108813046e-32 1.397413496224540e-32 1.139853226687035e-32 9.317087725099174e-33 7.654291392088606e-33 6.335371180406327e-33 5.291227323192368e-33 4.462167048277941e-33 3.799959234008851e-33 3.266086379848570e-33 2.830806178757615e-33 2.471861998187462e-33 2.172352899288320e-33 1.920029639576682e-33 1.705228832748607e-33 1.520571422053163e-33 1.360609445486860e-33 1.221029882481826e-33 1.098440786738252e-33 9.904668465264500e-34 8.950451779169515e-34 8.103800235906902e-34 7.350497966918510e-34 6.680491347340293e-34 6.082459955300202e-34 5.547617579469284e-34 5.066075550525267e-34 4.635538411952356e-34 4.247369364308546e-34 3.896072863775648e-34 3.576168796647638e-34 3.284824040393090e-34 3.018760839787468e-34 2.773912613077947e-34 2.547586715761424e-34 2.337140024537254e-34 2.141439391850010e-34 1.959902562565605e-34 1.789738175053280e-34 1.629908411191837e-34 1.479558056071018e-34 1.336352698977630e-34 1.203433490194508e-34 1.079229989470003e-34 9.624162421826600e-35 8.528404770400051e-35 7.504657809553885e-35 6.521430480986094e-35 5.586035884249121e-35 4.805703994226292e-35 4.096573745411845e-35 3.460355079827131e-35 2.897581955611227e-35 2.407051044276696e-35 1.923150616783146e-35 1.221041308434486e-35 1.022193192144624e-35 8.631877956905583e-36 7.366025452006601e-36 6.344294708115440e-36 5.493543897233997e-36 4.756606088477299e-36 4.137561545975299e-36 3.799301828292020e-36 3.498465200821786e-36 3.135402697995571e-36 2.710149940014484e-36 2.227498967858398e-36 1.698484852932149e-36 1.141024970176155e-36 5.833066442116647e-37 1.134062013271005e-37 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.693889309590172e+18 1.638165826436971e-31 1.279805378473791e-31 9.598774512463771e-32 7.319016046540052e-32 5.680030068291594e-32 4.409984882928421e-32 3.404185604236317e-32 2.619741209066258e-32 2.024887370077073e-32 1.584225147071266e-32 1.260966628895550e-32 1.022526629405115e-32 8.434081303572038e-33 7.052960776653846e-33 5.958249728432269e-33 5.069473986014792e-33 4.335054980257728e-33 3.720945586848475e-33 3.204384141003044e-33 2.768674106183583e-33 2.400627172254864e-33 2.089647817632357e-33 1.826574364626270e-33 1.603816535811346e-33 1.414728548124290e-33 1.253552079118513e-33 1.115949253036303e-33 9.977440475979493e-34 8.954873225983647e-34 8.067962905492091e-34 7.293514361881744e-34 6.612265523134027e-34 6.007964293037658e-34 5.471810794383096e-34 4.991038105247107e-34 4.557275434257866e-34 4.161919646167853e-34 3.804008237161233e-34 3.475965428199468e-34 3.173903925247911e-34 2.894194122799977e-34 2.636429701724469e-34 2.399018529919340e-34 2.178782001345757e-34 1.974366869668086e-34 1.783698088634148e-34 1.607356808879340e-34 1.446694872945838e-34 1.298859670988679e-34 1.163655786203140e-34 1.041112730150404e-34 9.274787434168932e-35 8.291391083887254e-35 7.435287146212431e-35 6.677955919461693e-35 6.008846297376386e-35 5.415037419608570e-35 4.773323759362577e-35 4.088217748467695e-35 3.710803020463196e-35 3.343648578908935e-35 2.982195001589263e-35 2.625013946902847e-35 2.274031157229196e-35 1.869687124138832e-35 1.182052185239617e-35 9.506755582735933e-36 7.311573441724814e-36 5.321330956250495e-36 3.603968220711536e-36 2.187690815297295e-36 1.060931549596476e-36 2.801605528741762e-37 1.186440197158201e-37 1.208072063819577e-37 1.210656784490297e-37 1.184051447499374e-37 1.113767838659437e-37 9.804229507925506e-38 7.629872513232489e-38 4.556143451364478e-38 1.094018549375483e-38 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
3.027001653763462e+18 1.252061996541529e-31 1.048133353372381e-31 7.742534113084082e-32 5.464260646365563e-32 3.828690612661253e-32 2.728079261114338e-32 2.012706284404338e-32 1.550453355481185e-32 1.242949352973959e-32 1.026440425630143e-32 8.637378034549550e-33 7.346920510288831e-33 6.286670857775321e-33 5.398345322768521e-33 4.646709978915894e-33 4.007691357970988e-33 3.463501714115865e-33 2.999352498295059e-33 2.603166589815193e-33 2.264707590362028e-33 1.975318548452916e-33 1.727775591034490e-33 1.515502124840724e-33 1.333281623854688e-33 1.176529043912237e-33 1.041349069392071e-33 9.247599912748048e-34 8.238883039619980e-34 7.362997389133350e-34 6.602937282378827e-34 5.941352321373943e-34 5.362793216935374e-34 4.854569356076073e-34 4.408805007856314e-34 4.013919145872541e-34 3.662587951629608e-34 3.347089188825960e-34 3.065243188890996e-34 2.809682550819417e-34 2.576359903936477e-34 2.360865693811960e-34 2.162167838969193e-34 1.978878516219234e-34 1.807533289233014e-34 1.646774939013559e-34 1.493214446086139e-34 1.348134428185748e-34 1.215063155831953e-34 1.088506833651081e-34 9.683494783791506e-35 8.549537194672089e-35 7.362031937681796e-35 6.359418245326455e-35 5.489037693120003e-35 4.690865375801532e-35 3.972436782290373e-35 3.338985695954138e-35 2.447362857872583e-35 1.305938581604979e-35 1.101740557104477e-35 9.490101481236392e-36 8.353472698075780e-36 7.463077394100507e-36 6.708487569492575e-36 6.065128145865842e-36 5.658947235144777e-36 5.223861437540252e-36 4.645913519426280e-36 3.915710557650876e-36 3.040902148247442e-36 2.059533479749440e-36 1.053465951228441e-36 2.060515919907058e-37 3.457394393112652e-43 4.294186267661499e-43 5.468484918763742e-43 7.193741813281245e-43 9.888060894874318e-43 1.447127023703324e-42 2.333361638195701e-42 4.440468566789782e-42 7.028210575681059e-42 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
