1.060025848806882e+18 2.714733841791280e-30 7.183800153133523e-31 3.029578255901257e-31 1.587218196569419e-31 9.065263852350552e-32 5.673328613649554e-32 3.792496772672712e-32 2.563684444991350e-32 1.716436777866709e-32 1.155953617465669e-32 8.070241691639164e-33 5.978600572855626e-33 4.716031595224235e-33 3.903447809142238e-33 3.321418842025399e-33 2.856839813490616e-33 2.456936257933938e-33 2.100408716846652e-33 1.779629204661392e-33 1.492690778337501e-33 1.238789029657534e-33 1.016430865994591e-33 8.241030903353173e-34 6.590225259375137e-34 5.190563412823865e-34 4.020965842406769e-34 3.051504061017300e-34 2.266354151522021e-34 1.651146754593525e-34 1.178166151319767e-34 8.078698798949639e-35 5.545133394344513e-35 3.706418008941765e-35 2.021596874486833e-35 1.292494499432967e-37 8.365980847480698e-38 4.377713792302290e-38 1.274165155231203e-38
1.191103133283007e+18 1.652217801835023e-30 5.972897843049166e-31 2.732345184183485e-31 1.413471777403735e-31 8.236769314758156e-32 5.189217492998911e-32 3.429817566026423e-32 2.388857270597332e-32 1.753933998309508e-32 1.330781076539887e-32 1.018756542886659e-32 7.757481783693311e-33 5.855515633513659e-33 4.396491918101013e-33 3.306938124623248e-33 2.512498301818500e-33 1.942435440769931e-33 1.535944777020675e-33 1.243635955932463e-33 1.028759499959384e-33 8.646683491236026e-34 7.329745477200712e-34 6.220193671631985e-34 5.238641410923750e-34 4.349730796790983e-34 3.543051816603083e-34 2.808117940679651e-34 2.155679854010085e-34 1.598957344359405e-34 1.135701715311854e-34 7.116371006898609e-35 4.516009145025305e-35 2.615777733089241e-35 1.159631177159719e-35 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.338388753173757e+18 1.425785410488402e-30 4.443337128726788e-31 1.997794625815592e-31 1.102860491400241e-31 6.664836193573101e-32 4.170157530309458e-32 2.695681139963987e-32 1.796528305607434e-32 1.219994203498820e-32 8.418283178910905e-33 5.962738314604817e-33 4.393761975373081e-33 3.386098469530387e-33 2.712377259700486e-33 2.228765530177156e-33 1.853406835304017e-33 1.543364098141019e-33 1.278410011684535e-33 1.049216840152279e-33 8.516169761283155e-34 6.826998187578649e-34 5.397294574931015e-34 4.206593820440505e-34 3.222473279238245e-34 2.426901177560128e-34 1.802579218046992e-34 1.315649712793760e-34 9.499776159624256e-35 6.878351820346769e-35 4.913034499400902e-35 1.022478830011723e-35 6.687094832699651e-36 3.233637980899147e-36 4.946239165404763e-37 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.503886946955410e+18 1.241481200821425e-30 3.948857527180909e-31 1.691127257218978e-31 8.506431999512039e-32 4.685018621177271e-32 2.848972321295286e-32 1.883231653743910e-32 1.316488044857756e-32 9.580564452461842e-33 7.180344475976907e-33 5.469639928023095e-33 4.184261824844809e-33 3.195946390037339e-33 2.439758152189353e-33 1.871816407810599e-33 1.453166961116575e-33 1.147321771314594e-33 9.225746244736884e-34 7.529332942241751e-34 6.193740782109550e-34 5.089348428095769e-34 4.132873704392427e-34 3.289790420976807e-34 2.530659592374623e-34 1.866570924830458e-34 1.316684120460581e-34 8.612948186680988e-35 5.270080640784735e-35 3.280248757136670e-35 1.964484833124741e-35 1.881631795068030e-37 1.755851422896395e-38 9.527319881283936e-39 8.745702397274292e-40 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.689849786812457e+18 7.807754763574881e-31 2.848543833312389e-31 1.253996244008271e-31 6.415164391110471e-32 3.863952455667254e-32 2.536384287953825e-32 1.727158517355106e-32 1.199698714886760e-32 8.453771984173975e-33 6.031803315712542e-33 4.371940320396603e-33 3.240437345046835e-33 2.467482492033537e-33 1.927169362016693e-33 1.532971881324135e-33 1.231122515700698e-33 9.900613355995379e-34 7.923978860908342e-34 6.280640338007778e-34 4.921454377307185e-34 3.811214993723776e-34 2.914628506733653e-34 2.220034890648776e-34 1.670267004951660e-34 1.242707714316949e-34 9.202902396860078e-35 5.599104563077195e-35 2.379315385303352e-35 1.232176824118312e-35 2.880414002084604e-36 1.269351840746675e-42 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.898807824465263e+18 5.807229780019035e-31 2.223865440896310e-31 1.095719152257645e-31 6.324362633015934e-32 3.828744747452131e-32 2.396914467461930e-32 1.549954434332043e-32 1.035681518456063e-32 7.152143533647406e-33 5.101276992260303e-33 3.747535277162591e-33 2.818006764628348e-33 2.152713679073750e-33 1.659688129731459e-33 1.285575125417455e-33 9.969290103105275e-34 7.702286089091717e-34 5.893145832821549e-34 4.417922510132606e-34 3.209197717149078e-34 2.228327278751438e-34 1.446780775802362e-34 8.837785001850923e-35 4.556660387897686e-35 1.817582200441682e-35 8.032544014280290e-36 2.580742306297489e-36 1.647836787443148e-36 1.067685201320635e-36 3.128813271496635e-37 2.264752815753866e-43 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.133604526501411e+18 5.281566568158220e-31 1.990742310671195e-31 8.288973890555961e-32 3.936273987793638e-32 2.193638402619303e-32 1.372412691786071e-32 9.145756115327665e-33 6.295397767595742e-33 4.431135238545392e-33 3.188384123232341e-33 2.346176677941316e-33 1.763834621049096e-33 1.352800849605396e-33 1.057360806631036e-33 8.395100760252369e-34 6.736618168905702e-34 5.422216780685226e-34 4.354553126591347e-34 3.463992707268686e-34 2.722118640046217e-34 2.107137537419586e-34 1.570975175239703e-34 1.151721382686855e-34 6.714348339841370e-35 2.481570054607592e-35 1.020233212638602e-35 1.150409094033194e-36 1.470526257026497e-38 9.849381348119800e-39 1.702554434848271e-39 7.339965108126831e-46 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.397434967801077e+18 3.157160967496329e-31 1.204453906012213e-31 6.351753760170147e-32 3.468975495446073e-32 1.928088989565460e-32 1.152821266218634e-32 7.475021075821864e-33 5.145829894048099e-33 3.680080115071845e-33 2.695892048034087e-33 2.011344926654177e-33 1.524923154540650e-33 1.171961101494493e-33 9.077497493258512e-34 7.026166138575496e-34 5.379549148810724e-34 4.019344243674559e-34 2.894486708692670e-34 1.961212620843539e-34 1.236263281946527e-34 7.227779759183723e-35 3.106422296269669e-35 1.920386405735604e-35 1.269346946475146e-35 9.344017838831844e-36 5.067008790966701e-36 6.967128455332941e-37 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.693889309590172e+18 2.259782062642401e-31 1.043391169364377e-31 4.870079146073597e-32 2.571230837417908e-32 1.536277869461294e-32 9.694003834190338e-33 6.316849353951313e-33 4.272097162607028e-33 3.009180623535677e-33 2.197374279050779e-33 1.647081318823558e-33 1.252320331797653e-33 9.544063458510000e-34 7.214230232989562e-34 5.365421785202719e-34 3.909210330137657e-34 2.797730885814480e-34 2.012208936305051e-34 1.427659185080207e-34 1.003664660096140e-34 6.768731942595813e-35 2.863885087685691e-35 1.111298999225933e-35 1.459736126195125e-36 3.602780295809248e-37 2.857178040775236e-37 5.650162000702059e-38 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
3.027001653763462e+18 1.703548538597170e-31 6.291238899831289e-32 3.133127582075274e-32 1.903193669070350e-32 1.211790305090322e-32 7.867226678576551e-33 5.218596263994404e-33 3.551159736289125e-33 2.484948034594224e-33 1.790708282068796e-33 1.327729350212778e-33 1.007492033268612e-33 7.746908022805154e-34 5.948579644421444e-34 4.488123877883968e-34 3.271919467862186e-34 2.227098483843133e-34 1.415233985121190e-34 7.092326225873650e-35 2.886097975035695e-35 2.023669310943932e-35 1.552872219211131e-35 9.016146185647759e-36 1.259517891902950e-36 1.695641299970648e-42 4.769294751386458e-42 1.146867914241295e-41 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
3.401304938279252e+18 1.318824464736888e-31 6.229346319556962e-32 3.106084660668345e-32 1.539397980420955e-32 7.962766557280725e-33 4.572781073078988e-33 2.968500422182960e-33 2.110503719079298e-33 1.574011357914281e-33 1.193513720060599e-33 9.024797770043687e-34 6.717618907127262e-34 4.858337312016782e-34 3.372256181688443e-34 2.235200357778312e-34 1.449741096158397e-34 8.301069142335595e-35 5.019996464312500e-35 3.266719026959460e-35 1.755319496036959e-35 6.532187285212236e-36 3.341748953053307e-36 2.383421581696768e-36 4.440022521454108e-37 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
3.821892620633119e+18 7.729663708238776e-32 3.491761559565683e-32 1.708842822865257e-32 1.012767874396002e-32 6.651646366431971e-33 4.509353825416222e-33 3.099574312319818e-33 2.156337334396254e-33 1.519682853988160e-33 1.081476762001446e-33 7.700570220469494e-34 5.412313174782141e-34 3.729490375673627e-34 2.521282335263127e-34 1.630806698016954e-34 1.005195121807060e-34 6.176896834361671e-35 3.998962894355395e-35 2.809623364423036e-35 1.693768458150445e-35 4.288830791799032e-36 7.305848885661970e-38 9.073364459266023e-38 3.315522225898485e-38 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
