1.000000000000000e-03 3.700532963634962e-07
1.149756995397736e-03 3.702124560468525e-07
1.321941148466029e-03 3.703890577567653e-07
1.519911082952933e-03 3.705839066513496e-07
1.747528400007683e-03 3.707969690533182e-07
2.009233002565048e-03 3.710275711966460e-07
2.310129700083160e-03 3.712737116637659e-07
2.656087782946687e-03 3.715314857739050e-07
3.053855508833415e-03 3.717941870915816e-07
3.511191734215131e-03 3.720510149517654e-07
4.037017258596553e-03 3.722852294100957e-07
4.641588833612782e-03 3.724714860028876e-07
5.336699231206312e-03 3.725719479557303e-07
6.135907273413176e-03 3.725308285139510e-07
7.054802310718645e-03 3.722664524936423e-07
8.111308307896872e-03 3.716594855252260e-07
9.326033468832200e-03 3.705368319417441e-07
1.072267222010323e-02 3.686478180937723e-07
1.232846739442066e-02 3.656309724742277e-07
1.417474162926806e-02 3.609672524181923e-07
1.629750834620644e-02 3.539180085087095e-07
1.873817422860384e-02 3.434433198255467e-07
2.154434690031885e-02 3.281089481365765e-07
2.477076355991711e-02 3.060003740643076e-07
2.848035868435802e-02 2.747150055930737e-07
3.274549162877728e-02 2.315630295013147e-07
3.764935806792467e-02 1.747497438763306e-07
4.328761281083059e-02 1.054660432693407e-07
4.977023564332111e-02 3.501053089262913e-08
5.722367659350217e-02 2.617439052371232e-10
6.579332246575682e-02 1.002862282996365e-07
7.564633275546291e-02 5.791817785246805e-07
8.697490026177834e-02 2.008899360394564e-06
1.000000000000000e-01 5.673013493509248e-06
1.149756995397736e-01 1.431167626075984e-05
1.321941148466029e-01 3.340519637320596e-05
1.519911082952933e-01 7.305386871355782e-05
1.747528400007685e-01 1.502264899620755e-04
2.009233002565048e-01 2.911550698118742e-04
2.310129700083160e-01 5.345164702259647e-04
2.656087782946687e-01 9.400890044559650e-04
3.053855508833416e-01 1.622009975410193e-03
3.511191734215131e-01 2.750350089604434e-03
4.037017258596554e-01 4.310767906001851e-03
4.641588833612782e-01 5.867336019633206e-03
5.336699231206312e-01 6.785187034346045e-03
6.135907273413176e-01 6.736092436214381e-03
7.054802310718645e-01 5.962675997500993e-03
8.111308307896873e-01 4.944113822661159e-03
9.326033468832199e-01 3.999945801736526e-03
1.072267222010323e+00 3.239119273431115e-03
1.232846739442066e+00 2.659393623844093e-03
1.417474162926805e+00 2.227266778531658e-03
1.629750834620645e+00 1.903309596428700e-03
1.873817422860385e+00 1.659957258998894e-03
2.154434690031884e+00 1.475048438223234e-03
2.477076355991711e+00 1.331664936402250e-03
2.848035868435802e+00 1.220299312559645e-03
3.274549162877729e+00 1.131746483975193e-03
3.764935806792467e+00 1.061070365347532e-03
4.328761281083062e+00 1.003773628284402e-03
4.977023564332113e+00 9.570284690578212e-04
5.722367659350220e+00 9.184315941488969e-04
6.579332246575682e+00 8.863429249097951e-04
7.564633275546290e+00 8.594928546127394e-04
8.697490026177835e+00 8.368916537271388e-04
1.000000000000000e+01 8.176829619780075e-04
1.149756995397736e+01 8.015127367909558e-04
1.321941148466029e+01 7.874688290197804e-04
1.519911082952933e+01 7.755777281980519e-04
1.747528400007683e+01 7.653590083470509e-04
2.009233002565046e+01 7.564978682122568e-04
2.310129700083158e+01 7.488627463135476e-04
2.656087782946689e+01 7.422239878136176e-04
3.053855508833418e+01 7.366992441333916e-04
3.511191734215134e+01 7.320167359569339e-04
4.037017258596558e+01 7.278302930475100e-04
4.641588833612782e+01 7.241952297958979e-04
5.336699231206313e+01 7.210178210757299e-04
6.135907273413176e+01 7.182715995167418e-04
7.054802310718645e+01 7.158669582647362e-04
8.111308307896873e+01 7.138010773814877e-04
9.326033468832199e+01 7.119942925634787e-04
1.072267222010323e+02 7.104287141722426e-04
1.232846739442066e+02 7.090617969028240e-04
1.417474162926805e+02 7.078840037739488e-04
1.629750834620643e+02 7.068478959704235e-04
1.873817422860383e+02 7.059428409442443e-04
2.154434690031887e+02 7.051751651561821e-04
2.477076355991714e+02 7.045027708085258e-04
2.848035868435805e+02 7.039255100268832e-04
3.274549162877732e+02 7.034149102092322e-04
3.764935806792471e+02 7.029665945862361e-04
4.328761281083061e+02 7.025802675389232e-04
4.977023564332114e+02 7.022308509408884e-04
5.722367659350220e+02 7.019479060985652e-04
6.579332246575682e+02 7.016877597263158e-04
7.564633275546290e+02 7.014798242809340e-04
8.697490026177834e+02 7.012980117929185e-04
1.000000000000000e+03 7.011182538181966e-04
