1.060025848806882e+18 2.749650177547964e-31 2.072169940022430e-30 9.599389634308554e-30 1.088893602036990e-29 2.835179601781976e-30 8.827496530341672e-31 3.252008425378195e-31
1.191103133283007e+18 2.094515052639824e-31 1.573124168606323e-30 7.081386162254016e-30 7.853725436115192e-30 2.455703948816285e-30 8.667332293723039e-31 4.299151988534517e-31
1.338388753173757e+18 1.598013730561446e-31 1.200316095919503e-30 5.412881268370754e-30 5.917594205341401e-30 1.818166347619055e-30 6.625448488750364e-31 2.460367775908803e-31
1.503886946955410e+18 1.222772923473117e-31 9.243623717010138e-31 4.120530561753551e-30 4.612277260326512e-30 1.630470264394599e-30 5.239640708371005e-31 2.325958406046299e-31
1.689849786812457e+18 9.190962927402611e-32 6.765030350380468e-31 2.876224448292282e-30 3.054039540583640e-30 1.199995538224677e-30 4.555261080600086e-31 2.228684470818022e-31
1.898807824465263e+18 6.995993310830179e-32 5.141712561618238e-31 2.176709910906662e-30 2.263108041157169e-30 1.042285992892347e-30 4.246340447793409e-31 1.375948717795124e-31
2.133604526501411e+18 5.304170379333716e-32 3.850496286562854e-31 1.565828164624895e-30 1.654453415779489e-30 7.940456482025696e-31 2.735102113335926e-31 1.400760338396794e-31
2.397434967801077e+18 4.055186772424606e-32 2.956233926116507e-31 1.168002083304199e-30 1.095216808195199e-30 5.722885458355935e-31 2.372613474102716e-31 1.087596783374874e-31
2.693889309590172e+18 3.063625104995633e-32 2.190102708183268e-31 8.468887449158166e-31 8.077060001876034e-31 4.837359520599170e-31 2.019862785586217e-31 8.392329920541301e-32
3.027001653763462e+18 2.306798197865098e-32 1.608494000736998e-31 5.624688683872812e-31 5.001138385325335e-31 3.231366463539155e-31 1.709010232309373e-31 7.748742355948883e-32
3.401304938279252e+18 1.763367152384453e-32 1.237382611664792e-31 4.381800183447522e-31 4.088973466282864e-31 3.304887376662170e-31 1.260862003934175e-31 5.380587576179286e-32
3.821892620633119e+18 1.329716268305314e-32 9.074188251661931e-32 2.952409796046387e-31 2.471942991184133e-31 1.765655779235020e-31 9.956293873847947e-32 5.082746067290188e-32
4.294487988789275e+18 9.877811245117293e-33 6.408061691142858e-32 1.917209597366088e-31 1.884432360764482e-31 1.851408196491749e-31 9.414945590674579e-32 3.996611887973460e-32
4.825522042741278e+18 7.432148856487547e-33 4.767462875532220e-32 1.403344385926043e-31 1.375300686408337e-31 1.231798231790748e-31 6.757075362250933e-32 3.320251256675961e-32
5.422221006501588e+18 5.408799009239096e-33 3.322799786168291e-32 9.373741659794684e-32 9.950455702128302e-32 9.611835397494645e-32 5.463001810821406e-32 2.494153675037559e-32
6.092704661368677e+18 3.438343252478547e-33 2.139421144069712e-32 6.222321618090731e-32 6.868083550620762e-32 7.425607307503384e-32 5.081993263760261e-32 2.294950691683880e-32
6.846096838574658e+18 2.229524815918139e-33 1.396820835432778e-32 4.421494844306031e-32 5.085861453994028e-32 5.674361003293227e-32 4.470930643225996e-32 1.763679694177539e-32
7.692649574879142e+18 1.463699378200210e-33 9.142818806238924e-33 3.065474401749937e-32 3.787820343410623e-32 3.969271620536616e-32 2.884567325260995e-32 1.339735138428765e-32
8.643882620598268e+18 9.689147417546582e-34 5.954254925008236e-33 2.064917639742514e-32 2.824332593564243e-32 3.144811022631190e-32 2.753686351596573e-32 1.095100078638922e-32
9.712740198471170e+18 6.546905846484798e-34 4.017791884243133e-33 1.491989804581834e-32 2.036851325297403e-32 2.344604062436701e-32 2.014930997837552e-32 8.728170739725953e-33
1.091376714651273e+19 4.457116964314067e-34 2.722128283499491e-33 1.031504528967508e-32 1.516287898510345e-32 1.707668913557953e-32 1.559335363845408e-32 7.002260409466014e-33
1.226330684177563e+19 3.104158951443551e-34 1.880094076120327e-33 7.157504526966799e-33 1.099680840784483e-32 1.381057105869571e-32 1.366003388187014e-32 5.558839410950216e-33
1.377972359833557e+19 2.200577975591192e-34 1.302491143479353e-33 4.887465997639319e-33 8.036222066479609e-33 1.071305082049975e-32 1.088838053277185e-32 4.300656670233238e-33
1.548365256585498e+19 1.586748480661092e-34 8.962275431092892e-34 3.113856147171549e-33 5.235233995111110e-33 7.228671186516650e-33 8.785083618416842e-33 3.226702919298694e-33
1.739828052930364e+19 1.150552558423759e-34 6.206744650694988e-34 2.081994735024918e-33 3.433024732030308e-33 5.404950290281197e-33 7.308613554917399e-33 2.339262670406191e-33
1.954966143091260e+19 8.566463969321249e-35 4.263462536073039e-34 1.297869445603365e-33 2.128207220206625e-33 4.032485071026956e-33 6.178122852571812e-33 1.547814018939001e-33
2.196707090793234e+19 6.375815734147141e-35 2.924059219156929e-34 7.958777172264818e-34 1.353881698763086e-33 3.044267708734482e-33 5.256087476473120e-33 8.409186901187428e-34
2.468340467068649e+19 4.862814900655675e-35 2.001215506769944e-34 4.749442092418464e-34 9.472241058000568e-34 2.304004794148098e-33 4.443595497883889e-33 3.427911343744974e-34
2.773562614198413e+19 3.723185955975583e-35 1.378915038624148e-34 2.875855633632707e-34 7.050105069117222e-34 1.761134130992927e-33 3.528329115794441e-33 8.045222902762605e-35
3.116526944929430e+19 2.909821728910243e-35 9.387383242274282e-35 1.817676900045103e-34 5.064699309502059e-34 1.373685477844928e-33 2.884120571441727e-33 1.162169736206951e-35
3.501900461431709e+19 2.152697936498667e-35 6.428596519566300e-35 1.258156238363620e-34 3.828151967392070e-34 1.097169150602340e-33 2.138435734445462e-33 5.418842763004724e-37
