1.060025848806882e+18 5.407533943501087e-19
1.191103133283007e+18 4.797639475616631e-19
1.338388753173757e+18 3.812749931525702e-19
1.503886946955410e+18 3.076261504152211e-19
1.689849786812457e+18 2.392173180807067e-19
1.898807824465263e+18 1.763739493808284e-19
2.133604526501411e+18 1.332672049845731e-19
2.397434967801077e+18 1.055937989368411e-19
2.693889309590172e+18 9.228292177797278e-20
3.027001653763462e+18 7.002842358311548e-20
3.401304938279252e+18 5.040514814018700e-20
3.821892620633119e+18 3.892704429770052e-20
4.294487988789275e+18 2.759956385531567e-20
4.825522042741278e+18 1.721354431923565e-20
5.422221006501588e+18 1.189974795506965e-20
6.092704661368677e+18 9.477498100794038e-21
6.846096838574658e+18 8.027214147042379e-21
7.692649574879142e+18 5.710610081386613e-21
8.643882620598268e+18 2.892517337701057e-21
9.712740198471170e+18 2.134578151319250e-21
1.091376714651273e+19 1.420762298337506e-21
1.226330684177563e+19 9.774561134510524e-22
1.377972359833557e+19 9.213465708841710e-22
1.548365256585498e+19 8.674809153085011e-22
1.739828052930364e+19 6.767133320420413e-22
1.954966143091260e+19 5.248584988827216e-22
2.196707090793234e+19 4.946005549134675e-22
2.468340467068649e+19 4.203138557513885e-22
2.773562614198413e+19 3.680421958584089e-22
3.116526944929430e+19 2.642430848879625e-22
3.501900461431709e+19 2.266824897868589e-22
3.934927263095847e+19 1.658782678526098e-22
4.421499907374487e+19 1.274588314177857e-22
4.968239594734385e+19 9.446596504029045e-23
5.582586268862695e+19 6.003516673030796e-23
6.272899858196243e+19 4.192788097862864e-23
7.048574036451899e+19 2.313280802594052e-23
7.920164050192548e+19 9.210575814610691e-24
8.899530352885229e+19 3.661665768500099e-24
9.999999999999995e+19 8.593355180507027e-25
1.123654800138752e+20 2.143772510508221e-25
1.262600109874856e+20 5.086742393316464e-26
1.418726674116596e+20 5.126015331269133e-27
1.594159037456000e+20 1.468337586974676e-27
1.791284454622004e+20 2.035884181061354e-30
2.012785375849940e+20 5.036633147874739e-31
2.261675949222864e+20 9.968649169357068e-34
2.541343036702636e+20 7.683357643417460e-35
2.855592301990109e+20 4.568271363616659e-36
3.208699997370450e+20 3.783986213421962e-34
3.605471154250506e+20 0.000000000000000e+00
4.051304969235382e+20 1.370204209576813e-36
4.552268275507309e+20 0.000000000000000e+00
5.115178099293145e+20 0.000000000000000e+00
5.747694424835353e+20 0.000000000000000e+00
6.458424430196978e+20 8.165396102356583e-37
7.257039612324217e+20 0.000000000000000e+00
8.154407395185162e+20 0.000000000000000e+00
9.162739011886741e+20 0.000000000000000e+00
1.029575567312513e+21 0.000000000000000e+00
1.156887528316282e+21 0.000000000000000e+00
1.299942224413246e+21 0.000000000000000e+00
1.460686320364989e+21 0.000000000000000e+00
1.641307195375130e+21 0.000000000000000e+00
1.844262708585535e+21 0.000000000000000e+00
2.072314645219030e+21 0.000000000000000e+00
2.328566298498196e+21 0.000000000000000e+00
2.616504698748821e+21 0.000000000000000e+00
2.940048064334710e+21 0.000000000000000e+00
3.303599120128339e+21 0.000000000000000e+00
3.712105009066361e+21 0.000000000000000e+00
4.171124612056520e+21 0.000000000000000e+00
4.686904192314192e+21 0.000000000000000e+00
5.266462393484281e+21 0.000000000000000e+00
5.917685748188824e+21 0.000000000000000e+00
6.649435996665046e+21 0.000000000000000e+00
7.471670675868082e+21 0.000000000000000e+00
8.395578619995113e+21 0.000000000000000e+00
9.433732216299773e+21 0.000000000000000e+00
