# Energy [eV]	Galactic longitude [rad]	Galactic latitude [rad]
6.000000000000000e+18 5.154802036650890e+00 6.792309937192069e-02
9.000000000000000e+18 5.252601725440876e+00 2.436607505437965e-01
2.400000000000000e+19 5.314218999873468e+00 3.291500882896219e-01
