# Energy [eV]	Galactic longitude [rad]	Galactic latitude [rad]
6.000000000000000e+18 3.029442818895673e+00 -6.215527808636371e-02
9.000000000000000e+18 2.877515460311598e+00 -2.218559417041506e-01
2.400000000000000e+19 2.803669410283909e+00 -2.133171686605826e-01
