-1.000000000000000e+00 2.046770165933462e-01
-9.994965423831851e-01 2.047099177240049e-01
-9.979866764718843e-01 2.048079863042060e-01
-9.954719225730846e-01 2.049740747462766e-01
-9.919548128307953e-01 2.051982184445381e-01
-9.874388886763943e-01 2.055002608047826e-01
-9.819286972627066e-01 2.058795095143895e-01
-9.754297868854070e-01 2.063063841785329e-01
-9.679487013963562e-01 2.068171486531152e-01
-9.594929736144974e-01 2.074511655538235e-01
-9.500711177409453e-01 2.080517431190829e-01
-9.396926207859083e-01 2.087775848438296e-01
-9.283679330160726e-01 2.095771050941401e-01
-9.161084574320695e-01 2.105128679736085e-01
-9.029265382866211e-01 2.114520879386096e-01
-8.888354486549234e-01 2.124953836598227e-01
-8.738493770697849e-01 2.136186321788346e-01
-8.579834132349771e-01 2.147705705798451e-01
-8.412535328311810e-01 2.160358034933997e-01
-8.236765814298327e-01 2.174602363060626e-01
-8.052702575310586e-01 2.188463055035488e-01
-7.860530947427873e-01 2.203726220663318e-01
-7.660444431189779e-01 2.219917821979415e-01
-7.452644496757547e-01 2.237121147641686e-01
-7.237340381050702e-01 2.255383370597653e-01
-7.014748877063210e-01 2.275288724718798e-01
-6.785094115571321e-01 2.294994515922802e-01
-6.548607339452851e-01 2.316279650094113e-01
-6.305526670845222e-01 2.338506490901184e-01
-6.056096871376665e-01 2.362372873304348e-01
-5.800569095711980e-01 2.386632567231475e-01
-5.539200638661103e-01 2.412486700086864e-01
-5.272254676105025e-01 2.439638902087139e-01
-4.999999999999998e-01 2.468802594367895e-01
-4.722710747726826e-01 2.498500678661805e-01
-4.440666126057737e-01 2.529837909985224e-01
-4.154150130018863e-01 2.563092703541361e-01
-3.863451256931285e-01 2.597304314393989e-01
-3.568862215918718e-01 2.633252381740766e-01
-3.270679633174214e-01 2.670925638924109e-01
-2.969203753282748e-01 2.711284504647312e-01
-2.664738136900348e-01 2.753203736872376e-01
-2.357589355094272e-01 2.795957145772055e-01
-2.048066680651905e-01 2.841909599410533e-01
-1.736481776669303e-01 2.889570069693564e-01
-1.423148382732850e-01 2.939618264383728e-01
-1.108381999010110e-01 2.991970576949970e-01
-7.924995685678832e-02 3.047458544787782e-01
-4.758191582374206e-02 3.106242356731447e-01
-1.586596383480781e-02 3.167199473320514e-01
1.586596383480815e-02 3.231132167646531e-01
4.758191582374240e-02 3.298308016706995e-01
7.924995685678866e-02 3.369477893620568e-01
1.108381999010111e-01 3.443583872958588e-01
1.423148382732853e-01 3.522143533159765e-01
1.736481776669304e-01 3.604932126771149e-01
2.048066680651908e-01 3.692326079545586e-01
2.357589355094273e-01 3.784604903078914e-01
2.664738136900351e-01 3.883139594189057e-01
2.969203753282749e-01 3.986144040185695e-01
3.270679633174218e-01 4.095020994567606e-01
3.568862215918719e-01 4.210849997936281e-01
3.863451256931288e-01 4.334531826271164e-01
4.154150130018864e-01 4.465368083477122e-01
4.440666126057742e-01 4.604534573781103e-01
4.722710747726827e-01 4.752359892582404e-01
5.000000000000003e-01 4.910300642764554e-01
5.272254676105026e-01 5.079645826558714e-01
5.539200638661104e-01 5.261490818940363e-01
5.800569095711982e-01 5.455773044236515e-01
6.056096871376669e-01 5.664924471382932e-01
6.305526670845226e-01 5.890240154293553e-01
6.548607339452851e-01 6.132794843466507e-01
6.785094115571322e-01 6.396257775503699e-01
7.014748877063215e-01 6.682202360229870e-01
7.237340381050703e-01 6.993077044026543e-01
7.452644496757548e-01 7.333693319002039e-01
7.660444431189780e-01 7.706052350429037e-01
7.860530947427876e-01 8.115838354378041e-01
8.052702575310586e-01 8.569148810771746e-01
8.236765814298328e-01 9.071982859540668e-01
8.412535328311813e-01 9.632931121866877e-01
8.579834132349772e-01 1.026249779222334e+00
8.738493770697850e-01 1.097319651755229e+00
8.888354486549235e-01 1.178229791439914e+00
9.029265382866214e-01 1.270972171427538e+00
9.161084574320697e-01 1.378319004935241e+00
9.283679330160727e-01 1.503974309727907e+00
9.396926207859083e-01 1.652967956363413e+00
9.500711177409454e-01 1.832243300097918e+00
9.594929736144975e-01 2.051880788641755e+00
9.679487013963562e-01 2.327099437257331e+00
9.754297868854070e-01 2.681691506622425e+00
9.819286972627067e-01 3.155731042780173e+00
9.874388886763944e-01 3.820182140581405e+00
9.919548128307953e-01 4.818159647956917e+00
9.954719225730846e-01 6.483740815764445e+00
9.979866764718844e-01 9.818008556663610e+00
9.994965423831851e-01 1.982727340696597e+01
1.000000000000000e+00 5.740733976075105e+01
