-1.000000000000000e+00 9.531834369275986e-05
-9.805000000000000e-01 9.577472300122900e-05
-9.610000000000000e-01 9.623720673974163e-05
-9.415000000000000e-01 9.670591961081225e-05
-9.219999999999999e-01 9.718100996493673e-05
-9.025000000000000e-01 9.766269357058366e-05
-8.830000000000000e-01 9.815120287648158e-05
-8.634999999999999e-01 9.864608856551877e-05
-8.440000000000000e-01 9.914825561343913e-05
-8.245000000000000e-01 9.965788567235249e-05
-8.050000000000000e-01 1.001743119169318e-04
-7.855000000000000e-01 1.006985499145114e-04
-7.660000000000000e-01 1.012305408673868e-04
-7.464999999999997e-01 1.017704529220810e-04
-7.270000000000000e-01 1.023185249665066e-04
-7.075000000000001e-01 1.028749641641438e-04
-6.879999999999998e-01 1.034399642419026e-04
-6.685000000000001e-01 1.040137503709111e-04
-6.490000000000000e-01 1.045965957576978e-04
-6.295000000000002e-01 1.051887305556375e-04
-6.100000000000001e-01 1.057904152936382e-04
-5.904999999999999e-01 1.064018967489324e-04
-5.709999999999998e-01 1.070235059491072e-04
-5.515000000000001e-01 1.076555564385112e-04
-5.320000000000001e-01 1.082982247349181e-04
-5.125000000000001e-01 1.089519572703445e-04
-4.930000000000001e-01 1.096169446202567e-04
-4.735000000000001e-01 1.102937093368066e-04
-4.540000000000000e-01 1.109823927462419e-04
-4.345000000000002e-01 1.116835478892234e-04
-4.150000000000000e-01 1.123975639768755e-04
-3.955000000000000e-01 1.131249275604059e-04
-3.759999999999999e-01 1.138655579510379e-04
-3.564999999999999e-01 1.146205222975762e-04
-3.370000000000000e-01 1.153900134619536e-04
-3.174999999999999e-01 1.161745579425286e-04
-2.979999999999999e-01 1.169746861345142e-04
-2.785000000000000e-01 1.177909479094155e-04
-2.589999999999999e-01 1.186239181117493e-04
-2.394999999999999e-01 1.194741235599781e-04
-2.199999999999999e-01 1.203423029457793e-04
-2.004999999999999e-01 1.212290670702759e-04
-1.809999999999999e-01 1.221351026072783e-04
-1.615000000000001e-01 1.230613716505672e-04
-1.420000000000001e-01 1.240081722081647e-04
-1.225000000000000e-01 1.249769808708516e-04
-1.029999999999999e-01 1.259678147569834e-04
-8.349999999999999e-02 1.269825198077340e-04
-6.400000000000007e-02 1.280215216752656e-04
-4.449999999999989e-02 1.290860189083232e-04
-2.500000000000004e-02 1.301771060198193e-04
-5.499999999999857e-03 1.312959731370055e-04
1.400000000000017e-02 1.324438672220883e-04
3.349999999999984e-02 1.336221547801829e-04
5.299999999999994e-02 1.348323059280489e-04
7.250000000000016e-02 1.360757342574490e-04
9.200000000000018e-02 1.373541732237895e-04
1.114999999999999e-01 1.386692836312066e-04
1.310000000000002e-01 1.400230509170727e-04
1.505000000000001e-01 1.414174785518994e-04
1.700000000000000e-01 1.428547598839142e-04
1.895000000000001e-01 1.443372086493572e-04
2.090000000000000e-01 1.458674183428309e-04
2.285000000000000e-01 1.474481581683331e-04
2.480000000000000e-01 1.490826347629206e-04
2.675000000000001e-01 1.507734357978259e-04
2.869999999999999e-01 1.525248986662929e-04
3.065000000000000e-01 1.543404029017045e-04
3.260000000000000e-01 1.562244751961967e-04
3.454999999999999e-01 1.581819670161797e-04
3.650000000000002e-01 1.602172306546702e-04
3.844999999999998e-01 1.623367480969297e-04
4.040000000000002e-01 1.645465665082129e-04
4.234999999999999e-01 1.668536777807067e-04
4.429999999999998e-01 1.692658565054377e-04
4.625000000000000e-01 1.717918129039996e-04
4.819999999999999e-01 1.744415686572373e-04
5.014999999999999e-01 1.772260044025310e-04
5.209999999999999e-01 1.801577798533019e-04
5.404999999999998e-01 1.832512451954493e-04
5.600000000000001e-01 1.865228359350122e-04
5.794999999999999e-01 1.899915079114327e-04
5.990000000000000e-01 1.936792473161331e-04
6.185000000000000e-01 1.976119024206273e-04
6.379999999999999e-01 2.018193204693127e-04
6.575000000000000e-01 2.063379074413190e-04
6.769999999999998e-01 2.112105276640311e-04
6.965000000000001e-01 2.164896073653752e-04
7.160000000000000e-01 2.222390855567904e-04
7.354999999999998e-01 2.285386556903979e-04
7.549999999999999e-01 2.354888581428974e-04
7.745000000000000e-01 2.432188780280105e-04
7.940000000000000e-01 2.518981422935636e-04
8.134999999999999e-01 2.617542686555642e-04
8.329999999999997e-01 2.731028373365159e-04
8.525000000000000e-01 2.863936266218312e-04
8.719999999999999e-01 3.023040630568198e-04
8.915000000000000e-01 3.219059126331117e-04
9.110000000000000e-01 3.470309375717946e-04
9.304999999999999e-01 3.811563005578596e-04
9.500000000000000e-01 4.320361252502315e-04
9.504999999999999e-01 4.336969811857303e-04
9.510000000000000e-01 4.353816192103380e-04
9.514999999999999e-01 4.370906135196448e-04
9.520000000000000e-01 4.388245860305276e-04
9.524999999999999e-01 4.405841325529473e-04
9.530000000000000e-01 4.423700037174044e-04
9.534999999999999e-01 4.441827967634554e-04
9.540000000000000e-01 4.460228090411691e-04
9.544999999999999e-01 4.478922226128098e-04
9.550000000000000e-01 4.497902187416823e-04
9.554999999999999e-01 4.517183943095102e-04
9.560000000000000e-01 4.536772294430200e-04
9.564999999999999e-01 4.556678429729661e-04
9.570000000000000e-01 4.576910463922689e-04
9.574999999999999e-01 4.597477139362862e-04
9.580000000000000e-01 4.618388684295942e-04
9.584999999999999e-01 4.639655142742659e-04
9.590000000000000e-01 4.661287181794954e-04
9.594999999999999e-01 4.683297545418570e-04
9.600000000000000e-01 4.705691974647587e-04
9.604999999999999e-01 4.728494257119747e-04
9.610000000000000e-01 4.751697776563258e-04
9.614999999999999e-01 4.775333122573322e-04
