1.060025848806882e+00 6.423805715281224e-13 4.109357160289848e-12 1.246443745566323e-11 7.367387256087528e-12 3.135042358666285e-12 1.217621128652486e-12 3.563419516659024e-13
1.191103133283007e+00 5.529912464673627e-13 3.567587848565618e-12 1.105273190624818e-11 6.604424307835462e-12 2.900853063518892e-12 1.131641067445997e-12 5.615722603406418e-13
1.338388753173757e+00 4.741431925337136e-13 3.064520435764503e-12 9.637914243823541e-12 5.828116157730663e-12 2.359162378245818e-12 9.505708596735535e-13 3.456518148406249e-13
1.503886946955410e+00 4.096444364315732e-13 2.682458876452261e-12 8.394457998001088e-12 5.183436339566631e-12 2.317510149590332e-12 9.207558168999052e-13 3.832427900168843e-13
1.689849786812457e+00 3.485261085466729e-13 2.257684701385457e-12 7.260585377047190e-12 4.559057447509031e-12 2.004957654191212e-12 8.458006769653721e-13 3.797434168643521e-13
1.898807824465263e+00 2.992958315540040e-13 1.949285563211109e-12 6.430285022678380e-12 4.141063287514182e-12 1.875944614100522e-12 8.695930799544745e-13 2.778697820606604e-13
2.133604526501411e+00 2.583766458738437e-13 1.705024100857865e-12 5.714416879817384e-12 3.733011313558296e-12 1.556121100067053e-12 6.440960771289906e-13 3.261318601956265e-13
2.397434967801077e+00 2.213488479463226e-13 1.460270945611603e-12 4.990540121014870e-12 3.380298638994270e-12 1.416318415264670e-12 6.069791210899054e-13 2.472729222826066e-13
2.693889309590172e+00 1.901056750066512e-13 1.260125838285118e-12 4.394774473778173e-12 3.144727694297544e-12 1.228935482292490e-12 5.834942215132833e-13 2.443488608205323e-13
3.027001653763462e+00 1.634966449612077e-13 1.089431492777399e-12 3.855203112611854e-12 2.907531294916666e-12 1.142204454169423e-12 5.780611401110915e-13 2.450232752066360e-13
3.401304938279252e+00 1.410908575085143e-13 9.537137500175519e-13 3.471782288259362e-12 2.682793927763982e-12 9.872676286485125e-13 5.249394819547788e-13 2.108562158533754e-13
3.821892620633119e+00 1.219327008111693e-13 8.351785202450281e-13 3.043362580567551e-12 2.460290651699148e-12 7.733414982752163e-13 3.640297656898852e-13 1.752269578905653e-13
4.294487988789275e+00 1.043110087331184e-13 7.114905846952866e-13 2.683529119506531e-12 2.413700174922026e-12 8.227462934621117e-13 4.617309896407464e-13 1.899542487914909e-13
4.825522042741277e+00 8.985207633193984e-14 6.195756873582383e-13 2.444872636072070e-12 2.317918379084549e-12 5.676802737860470e-13 3.141494692339551e-13 1.412375458135651e-13
5.422221006501588e+00 7.709149444036128e-14 5.314941769965365e-13 2.119118621097212e-12 2.105320344120811e-12 5.516319985392456e-13 3.237760046774032e-13 1.523083246963488e-13
6.092704661368677e+00 6.643629607291550e-14 4.605582909874118e-13 1.842640995023643e-12 1.783906736363184e-12 4.917207780100726e-13 3.535988545841241e-13 1.321731369471064e-13
6.846096838574658e+00 5.697018893966231e-14 3.933296670813519e-13 1.583582921658101e-12 1.524108012582107e-12 3.726220853448612e-13 2.742889642381593e-13 1.101091824349847e-13
7.692649574879142e+00 4.958841135382930e-14 3.501977586263440e-13 1.400215749544767e-12 1.276946006309907e-12 3.190587413505134e-13 2.622817270424761e-13 1.029482463888412e-13
8.643882620598268e+00 4.225504694419423e-14 2.934866532067437e-13 1.190130198303298e-12 1.085222072084776e-12 2.757936859242101e-13 2.223943900164163e-13 9.176155261682880e-14
9.712740198471170e+00 3.632200655190471e-14 2.521069065139485e-13 1.013508893535715e-12 8.757258829694421e-13 2.303944945851588e-13 1.919187717006130e-13 8.410381566493606e-14
1.091376714651273e+01 3.136771356263199e-14 2.200848109033823e-13 9.024319731626618e-13 7.510245612134245e-13 1.975439954184278e-13 1.876869595519777e-13 7.529051993550554e-14
1.226330684177563e+01 2.700261467155524e-14 1.895460568583912e-13 7.620734857117750e-13 5.904267062969162e-13 1.693958108592783e-13 1.709839691946054e-13 6.691572334333401e-14
1.377972359833557e+01 2.334875301524691e-14 1.656789597489812e-13 6.665859420114293e-13 4.854999130125932e-13 1.403793126157369e-13 1.510395191296746e-13 5.660913172759856e-14
1.548365256585498e+01 2.005714847295307e-14 1.418355164946747e-13 5.600538516969745e-13 3.818268705040840e-13 1.150358441425110e-13 1.404082418000398e-13 4.625672117649472e-14
1.739828052930364e+01 1.719627833383821e-14 1.210834060169659e-13 4.734409952811721e-13 2.954654495850842e-13 9.553394747682064e-14 1.319765480366405e-13 3.657397485534628e-14
1.954966143091260e+01 1.487152555699125e-14 1.053492436866721e-13 3.947658101021643e-13 2.200286759676767e-13 7.954142411293373e-14 1.237843885511613e-13 2.544651440135935e-14
2.196707090793234e+01 1.273469278008341e-14 8.957418675855031e-14 3.250343710315514e-13 1.655370507666263e-13 6.706066456678019e-14 1.164323394202231e-13 1.423067225529964e-14
2.468340467068649e+01 1.096867631016292e-14 7.706568861232576e-14 2.626168942296563e-13 1.186521337346939e-13 5.678335778319760e-14 1.071050576385680e-13 5.710569467977140e-15
2.773562614198413e+01 9.431424935053211e-15 6.579850985540505e-14 2.117104407735743e-13 8.749876246113104e-14 4.862139811062351e-14 9.352128137283743e-14 1.410171378859878e-15
3.116526944929430e+01 8.043087457121020e-15 5.482675095193954e-14 1.580636781749931e-13 6.188023584457144e-14 4.231507572261801e-14 8.077732783425368e-14 1.850935014437517e-16
3.501900461431709e+01 6.884877928306436e-15 4.600248195434883e-14 1.214393868814511e-13 4.614976155992155e-14 3.787554266146973e-14 6.596350444582793e-14 1.000199021016275e-17
