1.060025848806882e+00 1.577606386744501e-14 4.988199183545380e-14 1.326415360874235e-13 4.446451420285797e-13 1.183441338927615e-12 3.684057412662476e-12 1.458849130288534e-11
1.191103133283007e+00 1.405850688275512e-14 4.446251772623692e-14 1.182082631169784e-13 3.961534573469882e-13 1.053156309230668e-12 4.010905814213203e-12 1.162764555893828e-11
1.338388753173757e+00 1.252885313001599e-14 3.961837222504868e-14 1.053957723538063e-13 3.532056462392579e-13 9.387314247495993e-13 3.072121304310596e-12 8.891578832888804e-12
1.503886946955410e+00 1.116301588996250e-14 3.529685906079565e-14 9.385915965567457e-14 3.146169060134295e-13 8.365014752948622e-13 3.004249706136232e-12 7.847630914602525e-12
1.689849786812457e+00 9.946786382311791e-15 3.145392173534358e-14 8.363175706378198e-14 2.802796167842333e-13 7.454489951086081e-13 2.578651866122633e-12 5.274632874788464e-12
1.898807824465263e+00 8.863789031605956e-15 2.802976203909303e-14 7.456399766478116e-14 2.498027733605528e-13 6.644365377907444e-13 2.465578644647938e-12 4.430978045571981e-12
2.133604526501411e+00 7.897937233247693e-15 2.497547047411124e-14 6.639494345549806e-14 2.226263404775040e-13 6.803059191746515e-13 1.995172370168576e-12 3.884593053707244e-12
2.397434967801077e+00 7.037121408546053e-15 2.225175090502125e-14 5.919961332122195e-14 1.983274646995021e-13 5.183405297522864e-13 1.875037641455780e-12 2.468811654706512e-12
2.693889309590172e+00 6.269919054355311e-15 1.982945574858334e-14 5.270689937660154e-14 1.766955860773609e-13 5.238647085414036e-13 1.216182308831345e-12 2.330027202212094e-12
3.027001653763462e+00 5.586854994371815e-15 1.766653550911759e-14 4.698341305055550e-14 1.573866196260757e-13 4.538163223265351e-13 1.409173320841210e-12 1.722434848189740e-12
3.401304938279252e+00 4.976740627583876e-15 1.573560491512937e-14 4.185122415635623e-14 1.402559245666810e-13 3.944515785347527e-13 1.196775934376945e-12 1.468820333403059e-12
3.821892620633119e+00 4.432899729417956e-15 1.401996432882869e-14 3.729262138470992e-14 1.250409297808296e-13 3.428650415422203e-13 8.904600558531993e-13 8.693103923650272e-13
4.294487988789275e+00 3.949535483884975e-15 1.248827451419247e-14 3.321749477851167e-14 1.112386929064694e-13 2.740243587690825e-13 9.678064759182592e-13 9.946327086167601e-13
4.825522042741277e+00 3.518109184940133e-15 1.112751806315023e-14 2.958760669914403e-14 9.917687817207713e-14 2.670635205241155e-13 6.993943075309680e-13 5.881740395000009e-13
5.422221006501588e+00 3.133601200112559e-15 9.907122890745702e-15 2.634910979951365e-14 8.839178300933759e-14 2.325083965269219e-13 6.207271143806885e-13 5.239700970954885e-13
6.092704661368677e+00 2.791049598578802e-15 8.826566168857687e-15 2.348142984085871e-14 7.870129986520924e-14 1.901725684419116e-13 5.461181217931116e-13 4.550541906079298e-13
6.846096838574658e+00 2.485486173655588e-15 7.859484719137007e-15 2.090057805010299e-14 7.001975881185205e-14 2.063520320523578e-13 4.336680603157648e-13 3.638418415586578e-13
7.692649574879142e+00 2.213390230704546e-15 7.002176262882343e-15 1.861048325805675e-14 6.241443237778978e-14 1.464816793558254e-13 3.767326438500953e-13 3.061407417110514e-13
8.643882620598268e+00 1.970733817422502e-15 6.232797364205110e-15 1.657814764204703e-14 5.566693930648258e-14 1.476024994022140e-13 3.376297972173086e-13 2.369716263245896e-13
9.712740198471170e+00 1.754394311377270e-15 5.548086944819201e-15 1.475442031735289e-14 4.951495617567622e-14 1.224928468244391e-13 2.927694831489277e-13 2.008075342218748e-13
1.091376714651273e+01 1.561774248560829e-15 4.934879323145025e-15 1.315242180888897e-14 4.412303017434170e-14 1.007801450279535e-13 2.411677739889150e-13 1.717592423836967e-13
1.226330684177563e+01 1.390780668486000e-15 4.398464604863058e-15 1.168514523751427e-14 4.466743639873122e-14 8.992441760327785e-14 2.482859794079097e-13 1.468337976813293e-13
1.377972359833557e+01 1.236751197339861e-15 3.911646009843242e-15 1.040055858279396e-14 3.432744311616407e-14 8.004308340480316e-14 1.874124698804105e-13 1.256802488151037e-13
1.548365256585498e+01 1.100980849721671e-15 3.483091841842334e-15 9.268049630434746e-15 3.054557768598515e-14 8.011035688535763e-14 1.732683563636070e-13 9.817756696469514e-14
1.739828052930364e+01 9.785913916836165e-16 3.097714074771849e-15 8.240409382060570e-15 2.721192320296049e-14 6.214379566300860e-14 1.619655130774093e-13 7.507672990611236e-14
1.954966143091260e+01 8.702457616653609e-16 2.752998519095608e-15 7.322305471733224e-15 2.714753305806067e-14 5.562321236356394e-14 1.541457986344152e-13 5.289747062465677e-14
2.196707090793234e+01 7.742085669633224e-16 2.446634734202173e-15 6.509952904218946e-15 2.111248624965085e-14 4.931732670701631e-14 1.496066162170189e-13 2.909985381378071e-14
2.468340467068649e+01 6.883143596926121e-16 2.176661847093325e-15 5.792055668297502e-15 1.886246921682982e-14 4.436598051449886e-14 1.437011084264156e-13 1.221210299662628e-14
2.773562614198413e+01 6.112753418286589e-16 1.933109444149313e-15 5.154732327441809e-15 1.674149987892279e-14 3.999740071035847e-14 1.266620024887926e-13 3.052142591147044e-15
3.116526944929430e+01 5.436233361285984e-16 1.719798034900564e-15 4.580933049150852e-15 1.494052011399383e-14 3.674289700685016e-14 1.144785438781675e-13 5.327976722192677e-16
3.501900461431709e+01 4.824899787176146e-16 1.528057461628405e-15 4.076554993994587e-15 1.336393998415727e-14 3.511256787184811e-14 9.380016023417761e-14 1.995893258239490e-17
