1.060025848806882e+00 2.270882082524059e-13 1.687811010179997e-12 7.724904983404937e-12 8.114416561542057e-12 1.711448250583600e-12 5.343340643931683e-13 7.369317650420992e-14
1.191103133283007e+00 1.955199968431743e-13 1.466213903726723e-12 6.499447776274353e-12 6.528123817118607e-12 1.728674064357638e-12 5.092682118814242e-13 3.160287048553216e-13
1.338388753173757e+00 1.665582284634373e-13 1.231906776321107e-12 5.268979707876441e-12 4.864717245277823e-12 1.239324223368562e-12 4.686362787149880e-13 1.547800914693603e-13
1.503886946955410e+00 1.431736560241384e-13 1.066733512657307e-12 4.585446202832882e-12 4.343390092517118e-12 1.392931586701310e-12 4.338217438322318e-13 1.622371603576595e-13
1.689849786812457e+00 1.209758801624083e-13 8.730434031840394e-13 3.323483864145206e-12 2.935274439695212e-12 1.120666591546077e-12 3.940087905980238e-13 2.234603195510863e-13
1.898807824465263e+00 1.035146158578674e-13 7.442383088674102e-13 2.802239664367869e-12 2.577002971155462e-12 1.208044591788236e-12 3.712166722726059e-13 1.046962546902382e-13
2.133604526501411e+00 8.815308484911675e-14 6.253999655459507e-13 2.308323915081055e-12 2.441573189263566e-12 9.008931616433742e-13 3.312618882492963e-13 1.769529018146825e-13
2.397434967801077e+00 7.323802701330150e-14 4.861845274540056e-13 1.611666710951965e-12 1.691591986939375e-12 8.671619800811978e-13 2.863074368011898e-13 1.248214634469015e-13
2.693889309590172e+00 6.016032609622654e-14 3.841982263955981e-13 1.170543215324097e-12 1.503293692919517e-12 7.989155469429360e-13 2.902918025517832e-13 1.116031025905127e-13
3.027001653763462e+00 4.348686365098086e-14 2.906903701915534e-13 1.030121048064005e-12 1.277282321261828e-12 7.655122355839273e-13 2.732995761218429e-13 1.282548211785404e-13
3.401304938279252e+00 3.150753527859768e-14 2.111034252907413e-13 7.959161812743957e-13 1.170498610721044e-12 6.902328514117815e-13 2.649640806161720e-13 9.570423959463333e-14
3.821892620633119e+00 2.290759396032813e-14 1.499841398302641e-13 5.628935508656724e-13 8.087150936242558e-13 4.592438460110224e-13 1.782659238957024e-13 9.956086516706824e-14
4.294487988789275e+00 1.680685871001393e-14 1.087820626072376e-13 4.605153929513145e-13 8.556587274793057e-13 6.138021302060100e-13 2.438190732998770e-13 9.680816141534566e-14
4.825522042741277e+00 1.246657743887209e-14 8.052664321608603e-14 3.573065709754970e-13 6.048830909221935e-13 3.973518810599415e-13 1.653853061526981e-13 7.941651285320223e-14
5.422221006501588e+00 9.225106441161783e-15 5.838259142987424e-14 2.673679393376447e-13 5.236768750852525e-13 3.736450476362185e-13 1.918839896850842e-13 8.045094489508825e-14
6.092704661368677e+00 6.873345030576096e-15 4.245734898543999e-14 1.933988507025929e-13 4.308120325305849e-13 3.846934026253436e-13 1.729402873176090e-13 7.385287750583444e-14
6.846096838574658e+00 5.244788237195874e-15 3.257346925501471e-14 1.582334352320805e-13 3.551526430685116e-13 3.401256177583791e-13 1.458936108665441e-13 6.794751333001507e-14
7.692649574879142e+00 4.009396788284609e-15 2.386278627504461e-14 1.122257425432594e-13 2.889681212682917e-13 2.702241720389975e-13 1.554407105767564e-13 6.503791055683148e-14
8.643882620598268e+00 3.134837226456159e-15 1.805639234666933e-14 8.701532110320265e-14 2.443949493846781e-13 2.550297182735742e-13 1.350508721440960e-13 6.025561199161858e-14
9.712740198471170e+00 2.491106487156027e-15 1.373423750577047e-14 6.804179180338686e-14 1.940513337601230e-13 2.270908908620311e-13 1.276124769656764e-13 5.505103373773963e-14
1.091376714651273e+01 2.007413977550828e-15 1.034865631662362e-14 5.064158210166532e-14 1.465516365817367e-13 1.934651313956113e-13 1.247638325200962e-13 5.028110933052388e-14
1.226330684177563e+01 1.654270304979140e-15 8.085047692054903e-15 4.137494715165073e-14 1.292488575479070e-13 1.951967612185239e-13 1.268239000735511e-13 4.561704693111869e-14
1.377972359833557e+01 1.378644553824376e-15 6.270468606140667e-15 3.061550416629239e-14 9.394059115041503e-14 1.495144978851795e-13 1.225402705382443e-13 3.966622149867435e-14
1.548365256585498e+01 1.232430967759758e-15 5.027439179636263e-15 2.412529645123921e-14 8.179256824098725e-14 1.348822627492447e-13 1.160770417832731e-13 3.407391722028564e-14
1.739828052930364e+01 1.059345642391901e-15 4.075446411209491e-15 1.853659204533296e-14 6.415764946735571e-14 1.113616898336329e-13 1.133546139513903e-13 2.706274629608363e-14
1.954966143091260e+01 9.195843673802796e-16 3.378666757601623e-15 1.479123321783633e-14 5.489415244695250e-14 9.954415542354298e-14 1.075593597503525e-13 1.982982406461064e-14
