1.060025848806882e+18 9.086787444069393e-31 2.569459407630563e-31 8.692747693010178e-32 3.506481707748467e-32 1.739060025946880e-32 9.137483025827296e-33 4.641662393473235e-33 2.343035084966946e-33 1.191674724249363e-33 3.807882641870360e-34 1.827342405947504e-35 7.858781425870578e-39
1.191103133283007e+18 7.141982007827684e-31 2.064175852479910e-31 7.225004778768681e-32 3.127537049025713e-32 1.533580125545956e-32 8.213529195310938e-33 4.367465519192452e-33 1.834793623266341e-33 5.474478596472670e-34 1.559568007608929e-34 2.110022665635122e-35 4.377168493602663e-85
1.338388753173757e+18 5.475779797615230e-31 1.637164408465165e-31 5.965976484747201e-32 2.558609816291253e-32 1.202004428130497e-32 5.637233669641719e-33 2.440637333407533e-33 1.119603199995186e-33 2.989940528411980e-34 4.480320914999211e-36 5.339593563940137e-37 1.558189754736251e-84
1.503886946955410e+18 4.100388088581660e-31 1.181774358354802e-31 4.009719857020385e-32 1.658607094220351e-32 8.205549013538945e-33 4.198834669869758e-33 1.656538804968757e-33 2.726058312340237e-34 9.131833540085356e-35 7.902422851967277e-36 4.981788208640110e-41 8.666973136145694e-85
1.689849786812457e+18 3.173943893255155e-31 9.414160985254196e-32 3.319934678646699e-32 1.470903920138098e-32 7.117935397665296e-33 2.942326605015702e-33 1.054882386760179e-33 2.880367111370172e-34 5.557813722340764e-36 1.635571715272408e-36 1.686278018434214e-72 7.713199049273598e-85
1.898807824465263e+18 2.383480338423567e-31 7.481857208437476e-32 2.883111915888425e-32 1.318730826245648e-32 5.492710541864924e-33 1.886399034302339e-33 4.165996810282832e-34 7.451151838282660e-35 2.791996149840530e-36 3.250721054997270e-38 4.907206607413270e-65 4.118630943409691e-85
2.133604526501411e+18 1.754301897103938e-31 5.046974353450926e-32 1.799314405224378e-32 7.458776555333321e-33 2.885635252525469e-33 7.931079196481022e-34 2.104828110077340e-34 1.468633609605433e-35 1.817688848880040e-36 1.754763888962473e-41 4.451624585148219e-73 8.116632134475927e-136
2.397434967801077e+18 1.339643926141832e-31 4.294924356261065e-32 1.572383520249209e-32 5.620662848382549e-33 1.677494830681534e-33 4.202422265874208e-34 7.116383018899147e-35 4.334997860734113e-36 2.318262309304982e-37 1.078326192511078e-57 7.923473609434452e-73 3.799256007374195e-115
2.693889309590172e+18 9.778807319480502e-32 3.012313920021557e-32 1.156106625383467e-32 3.767030207792980e-33 9.451360253244225e-34 2.307321947382615e-34 2.347014670823780e-35 2.320219162532927e-36 2.619513078564937e-39 1.404139179254954e-69 1.366689232632729e-88 9.144718268353848e-99
3.027001653763462e+18 6.898143331238949e-32 2.294313628204631e-32 7.839632620042374e-33 2.051563124456844e-33 5.222901183593189e-34 1.093497245336158e-34 1.202238653563627e-35 3.499338344471142e-37 6.536083988048293e-43 4.094697843409223e-63 3.648868012169768e-88 2.441510933933973e-98
3.401304938279252e+18 5.384429230582245e-32 1.628368951232791e-32 3.582540942049326e-33 9.558639616680950e-34 2.677520430167885e-34 3.343766440109544e-35 3.359247293668123e-36 4.657477453311236e-38 5.901089217451817e-60 2.076782866632805e-79 1.082441430301388e-88 7.242766887815518e-99
3.821892620633119e+18 3.260453052484340e-32 7.370700188419069e-33 2.525094589835455e-33 7.429209201350688e-34 1.096087112221197e-34 2.518733153138941e-35 1.448667168676343e-36 2.314156987299253e-40 1.152000757225182e-55 8.806670274214417e-75 4.739832840662619e-83 1.359353973100051e-135
4.294487988789275e+18 2.537438575176360e-32 6.945351923472476e-33 1.826234728462217e-33 3.846090098068960e-34 7.060049628565438e-35 4.527757048063239e-36 8.746518695098348e-38 1.322670956996076e-42 5.398503064851607e-71 2.192439812131598e-79 1.473461638980009e-110 4.032537314639677e-136
4.825522042741278e+18 1.483391108674904e-32 3.648240937754186e-33 8.007916535390107e-34 2.302035914270591e-34 2.251744725475248e-35 1.829569426430681e-36 7.381167296503148e-39 3.127140578446223e-46 6.906005815369882e-75 5.279999506331448e-85 2.004426374873847e-95 3.588768823077811e-136
5.422221006501588e+18 1.031184903992718e-32 2.067201245563251e-33 6.023103912973300e-34 7.842770772056069e-35 9.310038309026057e-36 1.177087421055948e-37 4.852785657127842e-41 1.282505625942741e-63 1.636659632384950e-75 3.698492951941178e-91 5.835028948951735e-111 3.006051341344508e-236
