1.060025848806882e+18 1.558228138064187e-30 7.725817805051175e-31 4.470207795461208e-31 2.802385375958270e-31 1.814194272649699e-31 1.199990243433247e-31 8.108492550768514e-32 5.586199090966143e-32 3.909302676542619e-32 2.775998234748179e-32 2.007446782544972e-32 1.487220118941283e-32 1.133047078887551e-32 8.862145099427958e-33 7.069587210418063e-33 5.703379201616541e-33 4.617633848007462e-33 3.732263351719372e-33 3.002533109615000e-33 2.402686573564046e-33 1.914041797065240e-33 1.520183065284159e-33 1.207437529043602e-33 9.604635260784734e-34 7.669777035824625e-34 6.155938536826946e-34 4.938171262317031e-34 3.927618305957392e-34 3.050957195001128e-34 2.241813404955219e-34 1.034344432281968e-34 5.317262276568144e-35 1.679094049875145e-35 1.481073997406163e-36 1.409563655677492e-39 2.005525610916589e-39 2.958560061454257e-39 2.894695753487048e-39
1.191103133283007e+18 1.127888688116667e-30 5.820749725732965e-31 3.472320989020071e-31 2.217972614822125e-31 1.451688404022047e-31 9.639341451448232e-32 6.509430660613798e-32 4.492986412015290e-32 3.182097826929310e-32 2.315417303136237e-32 1.727489650046769e-32 1.315413087183788e-32 1.016935304693095e-32 7.951886571399815e-33 6.280348813759703e-33 5.011988834257146e-33 4.043463608220576e-33 3.294922986125422e-33 2.701990166656133e-33 2.216616054438782e-33 1.804191488339144e-33 1.442153654825101e-33 1.121120373377772e-33 8.371165248116573e-34 5.951160648196731e-34 4.025610455033545e-34 2.589325109300194e-34 1.671490530324993e-34 1.213669356427147e-34 9.559052953302643e-35 3.224594294353694e-35 2.812032727699185e-35 1.794135187071908e-35 3.158874785950293e-36 2.573931972108760e-82 4.370969082594085e-85 6.192092936858228e-88 7.318071698588789e-91
1.338388753173757e+18 8.094678428586358e-31 4.299268154697047e-31 2.634850332593263e-31 1.710950230123686e-31 1.129979234899185e-31 7.566699666243204e-32 5.174417445453684e-32 3.630526969384766e-32 2.612192149755970e-32 1.919679904256601e-32 1.434104432064277e-32 1.085345017129457e-32 8.307542934077025e-33 6.425105056894952e-33 5.012075453051520e-33 3.929261336514729e-33 3.078707492440637e-33 2.396508938672764e-33 1.842941001887062e-33 1.397783744103515e-33 1.049706468891120e-33 7.883939197030252e-34 6.025369679986321e-34 4.683891149431457e-34 3.670471471022126e-34 2.841668292858327e-34 1.835667505309095e-34 8.320575496751622e-35 3.222156392375844e-35 4.106417376047301e-36 1.530673115481068e-37 2.208362262188331e-37 3.252136937406130e-37 2.087456626519381e-37 9.162714284689363e-82 1.555982880878619e-84 2.204268761577177e-87 2.605096048247034e-90
1.503886946955410e+18 5.781353514482218e-31 3.190078449622645e-31 1.980819128450635e-31 1.281535920396813e-31 8.380330395802349e-32 5.539703501454813e-32 3.723580404324588e-32 2.554459668890056e-32 1.790312772286019e-32 1.281740550065001e-32 9.376665364765149e-33 7.015554760618188e-33 5.370566068705163e-33 4.199950109851956e-33 3.341915530385928e-33 2.689946046743685e-33 2.173687435682584e-33 1.748645840315781e-33 1.384582331550969e-33 1.065606521498727e-33 7.837641709149876e-34 5.367259567344898e-34 3.360487351452176e-34 1.703027902018040e-34 6.445828868662543e-35 3.784475147860374e-35 3.267565909491554e-35 3.250596558981385e-35 2.613671071777824e-35 7.902408304996463e-36 6.483156533868313e-42 8.063399619335754e-42 1.772493857863897e-41 3.209294350775700e-41 5.096490868218894e-82 8.654698048095071e-85 1.226059796848350e-87 1.449008209597251e-90
1.689849786812457e+18 4.184526705755597e-31 2.383119215026943e-31 1.516986385061332e-31 9.976144109059447e-32 6.593430972570508e-32 4.390360711154615e-32 2.969823299086123e-32 2.053976961649731e-32 1.457959992851166e-32 1.063997926575614e-32 7.979767624663662e-33 6.129625530177674e-33 4.793690944399064e-33 3.785722713115705e-33 2.990246772119935e-33 2.338091341422737e-33 1.789597263515396e-33 1.328645480913281e-33 9.504597371536282e-34 6.632215095165547e-34 4.670028774765500e-34 3.279062082205084e-34 2.599731600766065e-34 1.759492401697190e-34 8.362405630736122e-35 2.846340079616240e-35 2.366278537375147e-36 1.315372422412782e-36 1.876162777640728e-36 1.635569045754858e-36 2.669515496460414e-42 3.030392702533033e-70 1.678414883841860e-72 7.848307298045704e-75 4.535637517481274e-82 7.702274797404511e-85 1.091135637650333e-87 1.289549254289044e-90
1.898807824465263e+18 3.019008772832312e-31 1.758015247664681e-31 1.130141442292859e-31 7.498679764626493e-32 5.034709197005279e-32 3.423216328770889e-32 2.372026469621744e-32 1.686614393985047e-32 1.235599585810430e-32 9.310882934704019e-33 7.164240476298120e-33 5.567751783157826e-33 4.318025888938106e-33 3.301530623584455e-33 2.461830987770692e-33 1.779718159584443e-33 1.251161602308586e-33 8.750006141681160e-34 6.015471242213340e-34 4.098518466628621e-34 2.661163304356630e-34 1.078789232287056e-34 4.260424621817946e-35 2.668374557106946e-35 2.721597174615885e-35 2.061180106562544e-35 2.762409044330078e-36 1.043934597308892e-38 1.914775898751254e-38 3.250685933456932e-38 3.512152459361233e-43 2.978266526442782e-63 4.838979401993791e-65 6.797676625664533e-67 2.421902625385440e-82 4.112797700744202e-85 5.826356835829922e-88 6.885829638051426e-91
2.133604526501411e+18 2.279624437425543e-31 1.327449439505064e-31 8.486865097189489e-32 5.490168785639928e-32 3.565985088205130e-32 2.351453145073099e-32 1.589663601737864e-32 1.105857583483120e-32 7.904709486383129e-33 5.782813149381014e-33 4.305622847481213e-33 3.235375606909860e-33 2.426788621895004e-33 1.796612444307137e-33 1.303628555717805e-33 9.342876931678919e-34 6.477188515047634e-34 4.316131208694589e-34 2.399406938040659e-34 1.215548107421416e-34 9.626826632600468e-35 7.653966189003109e-35 3.767488279171192e-35 5.285851392013268e-36 4.102531910460420e-36 5.297952793605836e-36 1.817680888818668e-36 2.503488923198993e-42 5.456860472410312e-42 1.754665353957725e-41 9.853500873130841e-46 7.999578820027466e-71 4.430866069236857e-73 2.071937224100893e-75 2.809002439663627e-130 8.116615785458789e-136 1.634897343556770e-141 2.295705062598830e-147
2.397434967801077e+18 1.750256388371923e-31 9.953551625388003e-32 6.369158495088214e-32 4.197956814906937e-32 2.829323950755277e-32 1.950122359739760e-32 1.369447999644429e-32 9.753539757937241e-33 7.015287562303337e-33 5.066853855806113e-33 3.641696406686693e-33 2.582542636349583e-33 1.802368715354650e-33 1.235751425193723e-33 8.313950681841189e-34 5.323804449889332e-34 3.137194039609256e-34 2.039139968597244e-34 1.437768309168213e-34 7.255139881080313e-35 2.603495349059291e-35 2.341780460835568e-35 2.171107209008673e-35 3.869232104453408e-36 1.609033745945744e-37 3.048623816904069e-37 2.318262309316544e-37 7.354831516310577e-55 2.979391513087385e-56 1.075287274265899e-57 1.353563080797707e-60 1.423849880884164e-70 7.886525400963474e-73 3.687853641450527e-75 9.486691079100817e-111 3.799141792941077e-115 1.142118554588206e-119 2.577563721221470e-124
2.693889309590172e+18 1.336266518305071e-31 7.419095867245586e-32 4.708452904544907e-32 3.055006697274283e-32 2.015347715130996e-32 1.365431497059351e-32 9.557329425633182e-33 6.911494822922572e-33 5.104779485485594e-33 3.767287602582552e-33 2.688999138798132e-33 1.827876356759825e-33 1.199365268819810e-33 7.397887411234413e-34 4.534627082719066e-34 2.947417410799108e-34 1.969315635786886e-34 1.037761364796668e-34 7.142046401959103e-35 5.553559423884536e-35 1.491909270958316e-35 3.394793594653805e-36 5.156260404224357e-36 2.317955064100636e-36 6.464526016573806e-40 1.617645835910276e-39 2.619513078566557e-39 4.604062978430553e-65 2.785879813735114e-67 1.405528056388544e-69 3.550666761280850e-73 2.132100149255034e-85 1.365992289517303e-88 6.966602691678050e-92 2.828462541558549e-95 9.142365091622480e-99 2.352694683838743e-102 4.820475115919444e-106
3.027001653763462e+18 1.041368265418071e-31 5.355745958852948e-32 3.302624779732329e-32 2.149075112320544e-32 1.446443434888746e-32 1.017187742906782e-32 7.388600769245183e-33 5.382658175457856e-33 3.764238684000511e-33 2.494396647478288e-33 1.580997279217817e-33 1.000512991242438e-33 6.367659236376963e-34 4.142841928871427e-34 2.616069812649015e-34 1.482580174585643e-34 1.124251196392457e-34 6.815106609733709e-35 2.013005401539577e-35 2.106860441986998e-35 1.151837232061845e-35 1.599067706925561e-37 3.441074443825928e-37 3.499335837839232e-37 6.212868083570279e-44 1.885344751235823e-43 6.536083988048941e-43 1.558425710301383e-59 2.719258273357939e-61 4.105129956785695e-63 2.589137884901096e-66 5.692408225781904e-85 3.647007272182434e-88 1.859984827659195e-91 7.551596472179742e-95 2.440882668901578e-98 6.281363324968384e-102 1.286998938283591e-105
