1.060025848806882e+18 1.061927676128822e-30 2.504723514657502e-31 9.228686615981244e-32 3.994718073668466e-32 1.897620516089841e-32 8.973302569484739e-33 4.263925788491555e-33 2.149599849741600e-33 1.072552531017790e-33 3.166390242367792e-34 1.418008241555016e-35 1.302624289410556e-38
1.191103133283007e+18 8.503012861299501e-31 2.044954287614924e-31 6.885480976087934e-32 2.955587412057793e-32 1.449546820365531e-32 7.809614768258967e-33 3.961436326208859e-33 1.511469650360322e-33 4.625415051353745e-34 1.652633862748101e-34 2.224354568400305e-35 5.502402896368182e-179
1.338388753173757e+18 6.030488847446749e-31 1.440552717018684e-31 5.250593131885167e-32 2.278903948709289e-32 1.090518933803709e-32 5.556434941145459e-33 2.838709000603286e-33 1.369274195630107e-33 2.964319859340173e-34 3.999390963287989e-36 8.284065562871140e-37 6.285635720045761e-126
1.503886946955410e+18 5.098859621706353e-31 1.230208269670821e-31 4.031575854583458e-32 1.633502004504634e-32 7.966094421843492e-33 3.847745321951057e-33 1.345885881386865e-33 2.468904251268841e-34 1.140367459119217e-34 7.301442465636096e-36 3.550161013821401e-40 2.122951110469002e-92
1.689849786812457e+18 3.768475329443381e-31 8.714726445508150e-32 2.946922960146119e-32 1.377851038421352e-32 6.601176684093057e-33 2.601417868962557e-33 9.959752958940150e-34 2.592312433826461e-34 8.224467462386587e-36 2.165913030827323e-36 2.512062967340198e-120 7.470747954202016e-150
1.898807824465263e+18 2.603617518257005e-31 7.354811094168072e-32 2.827750220484739e-32 1.216507558141152e-32 5.185492600548767e-33 1.894175295563153e-33 3.602498370300412e-34 9.169841255908510e-35 2.408587072297603e-36 5.228653856287593e-38 2.402741111940181e-103 1.107619218472730e-125
2.133604526501411e+18 2.314979681808692e-31 5.645021358119802e-32 1.826864247256732e-32 7.566237694900803e-33 2.983996786188534e-33 9.546669842587512e-34 2.848725072678849e-34 2.061689734093618e-35 2.015191121169105e-36 2.625795297560187e-41 2.860028095040344e-83 1.496377807790849e-92
2.397434967801077e+18 1.254898026231804e-31 3.629922785948073e-32 1.418340745990078e-32 5.842970773541948e-33 1.859846590495685e-33 4.213072834613001e-34 8.863571740694430e-35 4.256999221111915e-36 3.201752677961651e-37 8.020567192273012e-80 2.503616980086450e-89 0.000000000000000e+00
2.693889309590172e+18 1.212149132657468e-31 3.617447386847698e-32 1.197429312939780e-32 3.507286924350281e-33 9.481529344367106e-34 2.513568537389178e-34 2.683707295171227e-35 2.625408403737558e-36 3.964442346768584e-39 1.910479955677548e-85 0.000000000000000e+00 0.000000000000000e+00
3.027001653763462e+18 6.828882874906525e-32 2.022054783881068e-32 8.077333413170018e-33 2.261335184751195e-33 5.311378601708893e-34 1.182766749228271e-34 1.275912178696027e-35 5.344793645985540e-37 8.675360575125196e-43 5.100712306238089e-85 0.000000000000000e+00 0.000000000000000e+00
3.401304938279252e+18 6.135935743023257e-32 1.882179818690026e-32 3.478525485423231e-33 9.778938049087403e-34 2.819943660505475e-34 4.087320249884792e-35 4.344860684109080e-36 7.526768450191263e-38 2.906408552619292e-71 9.861132192664236e-237 2.464969665251764e-279 0.000000000000000e+00
3.821892620633119e+18 3.368935386738666e-32 7.927566680974206e-33 2.925317847944600e-33 8.007204879513676e-34 1.420944075310191e-34 3.077347555329336e-35 2.101051854593847e-36 4.619925607630559e-40 2.603702490070255e-58 1.808774329424804e-320 0.000000000000000e+00 0.000000000000000e+00
4.294487988789275e+18 2.434013353165226e-32 5.877796834657756e-33 1.700137340994208e-33 3.446689324940355e-34 8.444977328255382e-35 6.481978016376272e-36 1.563320955626468e-37 2.175076660853099e-42 6.173444219841238e-241 1.837178194876836e-289 0.000000000000000e+00 0.000000000000000e+00
4.825522042741278e+18 1.869602445120746e-32 5.380632893920035e-33 1.183951106267391e-33 3.292601807367628e-34 2.691840803627285e-35 2.858762525205936e-36 1.315803135100801e-38 2.626500143895790e-116 4.887579976011818e-138 2.460308648510182e-162 0.000000000000000e+00 0.000000000000000e+00
5.422221006501588e+18 9.277236583855586e-33 2.118042234187215e-33 6.585304539759719e-34 9.334956430082966e-35 1.174081604097550e-35 2.249204938152244e-37 4.910280592384473e-40 2.966904819874301e-164 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
6.092704661368677e+18 7.575543623909222e-33 1.500562944759891e-33 3.083157207045708e-34 5.180875443355944e-35 6.276787604240416e-36 2.518614601025458e-38 5.612558878159026e-43 2.173061131373827e-137 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
