1.060025848806882e+18 2.150915684028513e-31 1.609204058838655e-30 7.279554778360233e-30 7.430226816929245e-30 1.390569076073789e-30 4.301108282970311e-31 1.004672692503039e-31
1.191103133283007e+18 1.629562015355084e-31 1.200874708932190e-30 5.001238333593439e-30 4.566792892464615e-30 1.297111748668030e-30 4.676113665700330e-31 2.470705940680654e-31
1.338388753173757e+18 1.232857102169220e-31 8.960015718169263e-31 3.778421228604635e-30 3.509297981428502e-30 1.009657020587774e-30 3.026618573003807e-31 1.181690081839858e-31
1.503886946955410e+18 9.508665625925240e-32 7.065598102041449e-31 3.009902224339757e-30 2.802201813365208e-30 7.990506355796498e-31 2.824969449166964e-31 1.027861273942508e-31
1.689849786812457e+18 7.137449591633587e-32 5.117168115592780e-31 1.941346236043811e-30 1.748562980202265e-30 6.613579023254225e-31 2.324628213505982e-31 1.273769616983396e-31
1.898807824465263e+18 5.419688949219977e-32 3.843667784981037e-31 1.385331329440551e-30 1.292349791162671e-30 6.277534301949373e-31 1.907490125748968e-31 5.784995282030426e-32
2.133604526501411e+18 4.130147808349852e-32 2.927304058896922e-31 1.078185555855896e-30 1.135764424333244e-30 4.186234146134389e-31 1.501218998716654e-31 7.289459798043312e-32
2.397434967801077e+18 3.088401691114335e-32 2.094396551371469e-31 6.934618136420029e-31 7.031678282921253e-31 3.582317273424845e-31 1.213808221255126e-31 5.830268940159546e-32
2.693889309590172e+18 2.202677638890286e-32 1.365208850423075e-31 4.143949369549372e-31 5.552795206186876e-31 2.931260845899469e-31 1.041338038738705e-31 3.863163230251931e-32
3.027001653763462e+18 1.436247179206257e-32 9.583265813183537e-32 3.373853009220443e-31 3.992907236879155e-31 2.297333763684654e-31 8.871785312780022e-32 4.074037039343981e-32
3.401304938279252e+18 9.270167833092670e-33 6.207466302502283e-32 2.344620067458488e-31 3.509541011345264e-31 1.769890487709146e-31 6.090201822151110e-32 2.884150846922421e-32
3.821892620633119e+18 5.996560197803252e-33 3.922292270351805e-32 1.470020265490171e-31 2.120299497819723e-31 1.394624915821792e-31 6.040349976345848e-32 2.488310575373879e-32
4.294487988789275e+18 3.914293221304179e-33 2.529113292727404e-32 1.061767784770152e-31 1.861553146035557e-31 1.302787994100558e-31 4.706936328309857e-32 2.114942432270710e-32
4.825522042741278e+18 2.578794053732923e-33 1.654718623537488e-32 7.184660597717689e-32 1.322890544968580e-31 9.436156239583919e-32 4.002679552147544e-32 1.680303455646479e-32
5.422221006501588e+18 1.696647169727207e-33 1.064657262186395e-32 4.812118971296340e-32 8.907298428914275e-32 6.667936125714014e-32 3.059026486306523e-32 1.432605796662993e-32
6.092704661368677e+18 1.137211393722380e-33 7.190488206065720e-33 3.464600082454309e-32 7.872242268396961e-32 6.416130579316839e-32 3.032114110598193e-32 1.203609442709960e-32
6.846096838574658e+18 7.635220572610209e-34 4.695245801239889e-33 2.225386169361567e-32 5.283135301576760e-32 5.409903879066779e-32 2.383080119817231e-32 9.647218208148392e-33
7.692649574879142e+18 5.232549514803784e-34 3.153039554018164e-33 1.514848102131099e-32 3.547807248754248e-32 3.206811853997050e-32 1.788459932746409e-32 8.192383449543476e-33
8.643882620598268e+18 3.625823592377156e-34 2.085625692566531e-33 1.000786435321457e-32 2.854069772793108e-32 3.008577361401480e-32 1.536886324604250e-32 6.460657687133043e-33
9.712740198471170e+18 2.568160355027073e-34 1.422901052454189e-33 7.200931254639104e-33 2.122492860004080e-32 2.378180271652506e-32 1.440244123145267e-32 5.337414471150688e-33
1.091376714651273e+19 1.839399787402692e-34 9.471028500112745e-34 4.618475111340971e-33 1.323681849283209e-32 1.724036232255574e-32 1.113746637716850e-32 4.318725991507554e-33
1.226330684177563e+19 1.345935114415474e-34 6.537883282452509e-34 3.246345586666747e-33 9.603912134317768e-33 1.378265908317130e-32 9.625885979207926e-33 3.436680265644154e-33
1.377972359833557e+19 1.002133691820140e-34 4.591560439665715e-34 2.314639045724275e-33 7.257992039755020e-33 1.146921389212963e-32 8.749701722131634e-33 2.633397253245685e-33
1.548365256585498e+19 7.954516294162690e-35 3.239211196400785e-34 1.546828118072640e-33 5.202270882389025e-33 8.785588411776105e-33 7.222270756482025e-33 2.043358747310857e-33
1.739828052930364e+19 6.090526972915023e-35 2.342496547805620e-34 1.073550658580863e-33 3.851551871254691e-33 6.517772221699340e-33 6.299357189839691e-33 1.460040794591967e-33
1.954966143091260e+19 4.705403068991866e-35 1.723400390704586e-34 7.423909489589074e-34 2.646151813097672e-33 4.994863964153538e-33 5.207885558195824e-33 9.878055594755364e-34
2.196707090793234e+19 3.657528822233471e-35 1.291295328074118e-34 5.301918703478853e-34 2.002921273541861e-33 3.854839541415611e-33 4.323227944599629e-33 5.511310822031664e-34
2.468340467068649e+19 2.857288795529661e-35 9.763927799534223e-35 3.705393881048958e-34 1.352792313910572e-33 2.968423000793501e-33 3.603386720996047e-33 2.351291337440924e-34
2.773562614198413e+19 2.230944805517826e-35 7.487933537366773e-35 2.672709499648905e-34 9.806473839007230e-34 2.352820904833223e-33 3.200995171409338e-33 6.834086860502291e-35
3.116526944929430e+19 1.753337596826391e-35 5.802380511043267e-35 1.949903315669949e-34 7.138715529689447e-34 1.819261838666772e-33 2.560049909748535e-33 1.025439505507656e-35
3.501900461431709e+19 1.381147837004846e-35 4.510703497883536e-35 1.445202971056824e-34 5.243954760658972e-34 1.451465341319737e-33 1.981484294465046e-33 7.687759141250576e-37
