# Energy [eV]	Galactic longitude [rad]	Galactic latitude [rad]
6.000000000000000e+18 3.302413291959323e+00 5.284781029980496e-01
9.000000000000000e+18 2.963377648731758e+00 4.677330580997205e-01
2.400000000000000e+19 2.812565223065364e+00 4.326063632171306e-01
