# Energy [eV]	Galactic longitude [rad]	Galactic latitude [rad]
6.000000000000000e+18 4.166576254983424e+00 5.098021112475870e-01
9.000000000000000e+18 4.092280244994360e+00 7.578399355361231e-01
2.400000000000000e+19 3.956065471129980e+00 9.349062516043882e-01
