# Energy [eV]	Galactic longitude [rad]	Galactic latitude [rad]
6.000000000000000e+18 5.115686595751297e+00 -3.906311350975711e-02
9.000000000000000e+18 5.201847369333493e+00 1.306970530195809e-01
2.400000000000000e+19 5.252689963345956e+00 2.056776430922259e-01
